tissue,gene,lineage,comparison,stage1,stage2,mean_s1,mean_s2,pct_change,direction,p_value,sig,consistency,n_s1,n_s2
Liver,SNAI1,PlasmaB,CR→AR,CR,AR,0.014540219,0.0,-100.0,↓,0.504985,NS,3/9,3,3
Liver,STAT5A,Myeloid,NL→IT,NL,IT,0.13098782,0.1384307,5.699999809265137,↑,0.688404,NS,21/36,6,6
Liver,STAT5A,Myeloid,NL→IA,NL,IA,0.13098782,0.1308219,-0.1000000014901161,↓,0.792208,NS,13/30,6,5
Liver,STAT5A,Myeloid,NL→AR,NL,AR,0.13098782,0.12679775,-3.200000047683716,↓,1.0,NS,9/18,6,3
Liver,STAT5A,Myeloid,NL→CR,NL,CR,0.13098782,0.23666795,80.69999694824219,↑,0.02381,*,18/18,6,3
Liver,STAT5A,Myeloid,IT→IA,IT,IA,0.1384307,0.1308219,-5.5,↓,0.783711,NS,17/30,6,5
Liver,STAT5A,Myeloid,IA→AR,IA,AR,0.1308219,0.12679775,-3.0999999046325684,↓,1.0,NS,8/15,5,3
Liver,STAT5A,Myeloid,CR→AR,CR,AR,0.23666795,0.12679775,-46.400001525878906,↓,0.2,NS,8/9,3,3
Liver,STAT5A,CD4_T,NL→IT,NL,IT,0.16093433,0.17575534,9.199999809265137,↑,0.872559,NS,19/36,6,6
Liver,STAT5A,CD4_T,NL→IA,NL,IA,0.16093433,0.1881744,16.899999618530273,↑,0.792208,NS,17/30,6,5
Liver,STAT5A,CD4_T,NL→AR,NL,AR,0.16093433,0.12988384,-19.299999237060547,↓,0.547619,NS,12/18,6,3
Liver,STAT5A,CD4_T,NL→CR,NL,CR,0.16093433,0.16728188,3.900000095367432,↑,1.0,NS,9/18,6,3
Liver,STAT5A,CD4_T,IT→IA,IT,IA,0.17575534,0.1881744,7.099999904632568,↑,1.0,NS,15/30,6,5
Liver,STAT5A,CD4_T,IA→AR,IA,AR,0.1881744,0.12988384,-31.0,↓,0.25,NS,12/15,5,3
Liver,STAT5A,CD4_T,CR→AR,CR,AR,0.16728188,0.12988384,-22.399999618530277,↓,0.7,NS,6/9,3,3
Liver,STAT5A,CD8_T,NL→IT,NL,IT,0.18547076,0.1848752,-0.3000000119209289,↓,0.937229,NS,17/36,6,6
Liver,STAT5A,CD8_T,NL→IA,NL,IA,0.18547076,0.21893306,18.0,↑,0.662338,NS,18/30,6,5
Liver,STAT5A,CD8_T,NL→AR,NL,AR,0.18547076,0.16061473,-13.399999618530272,↓,1.0,NS,9/18,6,3
Liver,STAT5A,CD8_T,NL→CR,NL,CR,0.18547076,0.16292769,-12.199999809265137,↓,0.904762,NS,10/18,6,3
Liver,STAT5A,CD8_T,IT→IA,IT,IA,0.1848752,0.21893306,18.399999618530277,↑,0.329004,NS,21/30,6,5
Liver,STAT5A,CD8_T,IA→AR,IA,AR,0.21893306,0.16061473,-26.600000381469727,↓,0.25,NS,12/15,5,3
Liver,STAT5A,CD8_T,CR→AR,CR,AR,0.16292769,0.16061473,-1.399999976158142,↓,1.0,NS,5/9,3,3
Liver,STAT5A,NK,NL→IT,NL,IT,0.13990746,0.104625024,-25.200000762939453,↓,0.393939,NS,24/36,6,6
Liver,STAT5A,NK,NL→IA,NL,IA,0.13990746,0.11284949,-19.299999237060547,↓,0.536797,NS,19/30,6,5
Liver,STAT5A,NK,NL→AR,NL,AR,0.13990746,0.105979085,-24.299999237060547,↓,0.380952,NS,13/18,6,3
Liver,STAT5A,NK,NL→CR,NL,CR,0.13990746,0.12078324,-13.699999809265137,↓,0.714286,NS,11/18,6,3
Liver,STAT5A,NK,IT→IA,IT,IA,0.104625024,0.11284949,7.900000095367432,↑,0.792208,NS,17/30,6,5
Liver,STAT5A,NK,IA→AR,IA,AR,0.11284949,0.105979085,-6.099999904632568,↓,0.25,NS,12/15,5,3
Liver,STAT5A,NK,CR→AR,CR,AR,0.12078324,0.105979085,-12.300000190734863,↓,0.4,NS,7/9,3,3
Liver,STAT5A,B,NL→IT,NL,IT,0.092510134,0.056610037,-38.79999923706055,↓,0.782252,NS,16/30,6,5
Liver,STAT5A,B,NL→IA,NL,IA,0.092510134,0.075396925,-18.5,↓,1.0,NS,15/30,6,5
Liver,STAT5A,B,NL→AR,NL,AR,0.092510134,0.06334827,-31.5,↓,0.693641,NS,10/18,6,3
Liver,STAT5A,B,NL→CR,NL,CR,0.092510134,0.08877919,-4.0,↓,1.0,NS,9/18,6,3
Liver,STAT5A,B,IT→IA,IT,IA,0.056610037,0.075396925,33.20000076293945,↑,0.690476,NS,15/25,5,5
Liver,STAT5A,B,IA→AR,IA,AR,0.075396925,0.06334827,-16.0,↓,1.0,NS,8/15,5,3
Liver,STAT5A,B,CR→AR,CR,AR,0.08877919,0.06334827,-28.600000381469727,↓,0.7,NS,6/9,3,3
Liver,STAT5A,PlasmaB,NL→IT,NL,IT,0.051794752,0.02720118,-47.5,↓,1.0,NS,13/30,6,5
Liver,STAT5A,PlasmaB,NL→IA,NL,IA,0.051794752,0.057242922,10.5,↑,1.0,NS,13/30,6,5
Liver,STAT5A,PlasmaB,NL→AR,NL,AR,0.051794752,0.09906598,91.3000030517578,↑,0.693641,NS,10/18,6,3
Liver,STAT5A,PlasmaB,NL→CR,NL,CR,0.051794752,0.05516371,6.5,↑,0.36415,NS,13/18,6,3
Liver,STAT5A,PlasmaB,IT→IA,IT,IA,0.02720118,0.057242922,110.4000015258789,↑,0.66643,NS,13/25,5,5
Liver,STAT5A,PlasmaB,IA→AR,IA,AR,0.057242922,0.09906598,73.0999984741211,↑,1.0,NS,7/15,5,3
Liver,STAT5A,PlasmaB,CR→AR,CR,AR,0.05516371,0.09906598,79.5999984741211,↑,0.7,NS,3/9,3,3
Liver,STAT5B,Myeloid,NL→IT,NL,IT,0.039952848,0.076193504,90.6999969482422,↑,0.253861,NS,24/36,6,6
Liver,STAT5B,Myeloid,NL→IA,NL,IA,0.039952848,0.056536574,41.5,↑,0.632142,NS,15/30,6,5
Liver,STAT5B,Myeloid,NL→AR,NL,AR,0.039952848,0.04578978,14.600000381469728,↑,0.787406,NS,9/18,6,3
Liver,STAT5B,Myeloid,NL→CR,NL,CR,0.039952848,0.08017802,100.6999969482422,↑,0.237302,NS,14/18,6,3
Liver,STAT5B,Myeloid,IT→IA,IT,IA,0.076193504,0.056536574,-25.799999237060547,↓,0.645055,NS,17/30,6,5
Liver,STAT5B,Myeloid,IA→AR,IA,AR,0.056536574,0.04578978,-19.0,↓,0.759982,NS,8/15,5,3
Liver,STAT5B,Myeloid,CR→AR,CR,AR,0.08017802,0.04578978,-42.900001525878906,↓,0.4,NS,7/9,3,3
Liver,STAT5B,CD4_T,NL→IT,NL,IT,0.14888348,0.24263887,63.0,↑,0.132035,NS,28/36,6,6
Liver,STAT5B,CD4_T,NL→IA,NL,IA,0.14888348,0.20276093,36.20000076293945,↑,0.177489,NS,23/30,6,5
Liver,STAT5B,CD4_T,NL→AR,NL,AR,0.14888348,0.18146777,21.899999618530277,↑,0.714286,NS,11/18,6,3
Liver,STAT5B,CD4_T,NL→CR,NL,CR,0.14888348,0.18831521,26.5,↑,0.261905,NS,14/18,6,3
Liver,STAT5B,CD4_T,IT→IA,IT,IA,0.24263887,0.20276093,-16.399999618530273,↓,0.662338,NS,18/30,6,5
Liver,STAT5B,CD4_T,IA→AR,IA,AR,0.20276093,0.18146777,-10.5,↓,0.392857,NS,11/15,5,3
Liver,STAT5B,CD4_T,CR→AR,CR,AR,0.18831521,0.18146777,-3.5999999046325684,↓,1.0,NS,5/9,3,3
Liver,STAT5B,CD8_T,NL→IT,NL,IT,0.12296484,0.1622246,31.899999618530277,↑,0.393939,NS,24/36,6,6
Liver,STAT5B,CD8_T,NL→IA,NL,IA,0.12296484,0.20310757,65.19999694824219,↑,0.082251,†,25/30,6,5
Liver,STAT5B,CD8_T,NL→AR,NL,AR,0.12296484,0.16430743,33.599998474121094,↑,0.380952,NS,13/18,6,3
Liver,STAT5B,CD8_T,NL→CR,NL,CR,0.12296484,0.1515536,23.200000762939453,↑,0.380952,NS,13/18,6,3
Liver,STAT5B,CD8_T,IT→IA,IT,IA,0.1622246,0.20310757,25.200000762939453,↑,0.246753,NS,22/30,6,5
Liver,STAT5B,CD8_T,IA→AR,IA,AR,0.20310757,0.16430743,-19.100000381469727,↓,0.392857,NS,11/15,5,3
Liver,STAT5B,CD8_T,CR→AR,CR,AR,0.1515536,0.16430743,8.399999618530273,↑,1.0,NS,5/9,3,3
Liver,STAT5B,NK,NL→IT,NL,IT,0.10138277,0.111542314,10.0,↑,0.818182,NS,20/36,6,6
Liver,STAT5B,NK,NL→IA,NL,IA,0.10138277,0.1261896,24.5,↑,0.246753,NS,22/30,6,5
Liver,STAT5B,NK,NL→AR,NL,AR,0.10138277,0.12629195,24.600000381469727,↑,0.714286,NS,11/18,6,3
Liver,STAT5B,NK,NL→CR,NL,CR,0.10138277,0.11121935,9.699999809265137,↑,1.0,NS,9/18,6,3
Liver,STAT5B,NK,IT→IA,IT,IA,0.111542314,0.1261896,13.100000381469728,↑,0.792208,NS,17/30,6,5
Liver,STAT5B,NK,IA→AR,IA,AR,0.1261896,0.12629195,0.1000000014901161,↑,0.571429,NS,5/15,5,3
Liver,STAT5B,NK,CR→AR,CR,AR,0.11121935,0.12629195,13.600000381469728,↑,1.0,NS,5/9,3,3
Liver,STAT5B,B,NL→IT,NL,IT,0.037174802,0.0456316,22.700000762939453,↑,0.513081,NS,17/30,6,5
Liver,STAT5B,B,NL→IA,NL,IA,0.037174802,0.0949104,155.3000030517578,↑,0.119846,NS,24/30,6,5
Liver,STAT5B,B,NL→AR,NL,AR,0.037174802,0.110819675,198.1000061035156,↑,0.027532,*,18/18,6,3
Liver,STAT5B,B,NL→CR,NL,CR,0.037174802,0.051409137,38.29999923706055,↑,0.516853,NS,12/18,6,3
Liver,STAT5B,B,IT→IA,IT,IA,0.0456316,0.0949104,108.0,↑,0.294802,NS,18/25,5,5
Liver,STAT5B,B,IA→AR,IA,AR,0.0949104,0.110819675,16.799999237060547,↑,0.571429,NS,10/15,5,3
Liver,STAT5B,B,CR→AR,CR,AR,0.051409137,0.110819675,115.5999984741211,↑,0.1,NS,9/9,3,3
Liver,STAT5B,PlasmaB,NL→IT,NL,IT,0.050818846,0.055299766,8.800000190734863,↑,0.645055,NS,17/30,6,5
Liver,STAT5B,PlasmaB,NL→IA,NL,IA,0.050818846,0.09201367,81.0999984741211,↑,0.16993,NS,23/30,6,5
Liver,STAT5B,PlasmaB,NL→AR,NL,AR,0.050818846,0.040438756,-20.399999618530277,↓,1.0,NS,8/18,6,3
Liver,STAT5B,PlasmaB,NL→CR,NL,CR,0.050818846,0.017221967,-66.0999984741211,↓,1.0,NS,8/18,6,3
Liver,STAT5B,PlasmaB,IT→IA,IT,IA,0.055299766,0.09201367,66.4000015258789,↑,0.420635,NS,17/25,5,5
Liver,STAT5B,PlasmaB,IA→AR,IA,AR,0.09201367,0.040438756,-56.09999847412109,↓,0.392857,NS,11/15,5,3
Liver,STAT5B,PlasmaB,CR→AR,CR,AR,0.017221967,0.040438756,134.8000030517578,↑,0.506555,NS,6/9,3,3
Liver,TBX21,Myeloid,NL→IT,NL,IT,0.002499519,0.0062558916,150.3000030517578,↑,0.180503,NS,21/36,6,6
Liver,TBX21,Myeloid,NL→IA,NL,IA,0.002499519,0.0,-100.0,↓,0.465209,NS,5/30,6,5
Liver,TBX21,Myeloid,NL→AR,NL,AR,0.002499519,0.0,-100.0,↓,0.637352,NS,3/18,6,3
Liver,TBX21,Myeloid,NL→CR,NL,CR,0.002499519,0.0055484897,122.0,↑,0.595883,NS,6/18,6,3
Liver,TBX21,Myeloid,IT→IA,IT,IA,0.0062558916,0.0,-100.0,↓,0.044551,*,20/30,6,5
Liver,TBX21,Myeloid,IA→AR,IA,AR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Liver,TBX21,Myeloid,CR→AR,CR,AR,0.0055484897,0.0,-100.0,↓,0.504985,NS,3/9,3,3
Liver,TBX21,CD4_T,NL→IT,NL,IT,0.20334621,0.256344,26.100000381469727,↑,1.0,NS,18/36,6,6
Liver,TBX21,CD4_T,NL→IA,NL,IA,0.20334621,0.20863812,2.5999999046325684,↑,0.792208,NS,17/30,6,5
Liver,TBX21,CD4_T,NL→AR,NL,AR,0.20334621,0.16745038,-17.700000762939453,↓,0.261905,NS,14/18,6,3
Liver,TBX21,CD4_T,NL→CR,NL,CR,0.20334621,0.19546247,-3.900000095367432,↓,0.714286,NS,11/18,6,3
Liver,TBX21,CD4_T,IT→IA,IT,IA,0.256344,0.20863812,-18.600000381469727,↓,0.536797,NS,19/30,6,5
Liver,TBX21,CD4_T,IA→AR,IA,AR,0.20863812,0.16745038,-19.700000762939453,↓,0.571429,NS,10/15,5,3
Liver,TBX21,CD4_T,CR→AR,CR,AR,0.19546247,0.16745038,-14.300000190734863,↓,0.7,NS,6/9,3,3
Liver,TBX21,CD8_T,NL→IT,NL,IT,0.31629333,0.34144035,8.0,↑,0.818182,NS,20/36,6,6
Liver,TBX21,CD8_T,NL→IA,NL,IA,0.31629333,0.31024334,-1.899999976158142,↓,1.0,NS,15/30,6,5
Liver,TBX21,CD8_T,NL→AR,NL,AR,0.31629333,0.26366484,-16.600000381469727,↓,0.380952,NS,13/18,6,3
Liver,TBX21,CD8_T,NL→CR,NL,CR,0.31629333,0.26766336,-15.399999618530272,↓,0.904762,NS,10/18,6,3
Liver,TBX21,CD8_T,IT→IA,IT,IA,0.34144035,0.31024334,-9.100000381469728,↓,0.792208,NS,17/30,6,5
Liver,TBX21,CD8_T,IA→AR,IA,AR,0.31024334,0.26366484,-15.0,↓,0.785714,NS,9/15,5,3
Liver,TBX21,CD8_T,CR→AR,CR,AR,0.26766336,0.26366484,-1.5,↓,1.0,NS,4/9,3,3
Liver,TBX21,NK,NL→IT,NL,IT,0.4466157,0.532028,19.100000381469727,↑,0.309524,NS,25/36,6,6
Liver,TBX21,NK,NL→IA,NL,IA,0.4466157,0.53322417,19.399999618530277,↑,0.428571,NS,20/30,6,5
Liver,TBX21,NK,NL→AR,NL,AR,0.4466157,0.47028196,5.300000190734863,↑,0.904762,NS,10/18,6,3
Liver,TBX21,NK,NL→CR,NL,CR,0.4466157,0.43202648,-3.299999952316284,↓,0.904762,NS,10/18,6,3
Liver,TBX21,NK,IT→IA,IT,IA,0.532028,0.53322417,0.2000000029802322,↑,0.930736,NS,14/30,6,5
Liver,TBX21,NK,IA→AR,IA,AR,0.53322417,0.47028196,-11.800000190734863,↓,0.785714,NS,9/15,5,3
Liver,TBX21,NK,CR→AR,CR,AR,0.43202648,0.47028196,8.899999618530273,↑,1.0,NS,5/9,3,3
Liver,TBX21,B,NL→IT,NL,IT,0.033002183,0.054697942,65.69999694824219,↑,0.464192,NS,19/30,6,5
Liver,TBX21,B,NL→IA,NL,IA,0.033002183,0.047202434,43.0,↑,0.428571,NS,20/30,6,5
Liver,TBX21,B,NL→AR,NL,AR,0.033002183,0.036736462,11.300000190734863,↑,0.904762,NS,10/18,6,3
Liver,TBX21,B,NL→CR,NL,CR,0.033002183,0.027932355,-15.399999618530272,↓,0.714286,NS,11/18,6,3
Liver,TBX21,B,IT→IA,IT,IA,0.054697942,0.047202434,-13.699999809265137,↓,0.84127,NS,11/25,5,5
Liver,TBX21,B,IA→AR,IA,AR,0.047202434,0.036736462,-22.200000762939453,↓,0.571429,NS,10/15,5,3
Liver,TBX21,B,CR→AR,CR,AR,0.027932355,0.036736462,31.5,↑,1.0,NS,5/9,3,3
Liver,TBX21,PlasmaB,NL→IT,NL,IT,0.1071045,0.034967072,-67.4000015258789,↓,0.407016,NS,19/30,6,5
Liver,TBX21,PlasmaB,NL→IA,NL,IA,0.1071045,0.1149105,7.300000190734863,↑,0.926596,NS,13/30,6,5
Liver,TBX21,PlasmaB,NL→AR,NL,AR,0.1071045,0.0,-100.0,↓,0.059058,†,15/18,6,3
Liver,TBX21,PlasmaB,NL→CR,NL,CR,0.1071045,0.014092393,-86.80000305175781,↓,0.299677,NS,13/18,6,3
Liver,TBX21,PlasmaB,IT→IA,IT,IA,0.034967072,0.1149105,228.6000061035156,↑,0.517904,NS,14/25,5,5
Liver,TBX21,PlasmaB,IA→AR,IA,AR,0.1149105,0.0,-100.0,↓,0.171857,NS,9/15,5,3
Liver,TBX21,PlasmaB,CR→AR,CR,AR,0.014092393,0.0,-100.0,↓,0.196706,NS,6/9,3,3
Liver,TCF7,Myeloid,NL→IT,NL,IT,0.0027236415,0.0039395746,44.59999847412109,↑,0.245785,NS,20/36,6,6
Liver,TCF7,Myeloid,NL→IA,NL,IA,0.0027236415,0.0047574956,74.69999694824219,↑,0.892295,NS,6/30,6,5
Liver,TCF7,Myeloid,NL→AR,NL,AR,0.0027236415,0.0012851212,-52.79999923706055,↓,0.859684,NS,3/18,6,3
Liver,TCF7,Myeloid,NL→CR,NL,CR,0.0027236415,0.0,-100.0,↓,0.637352,NS,3/18,6,3
Liver,TCF7,Myeloid,IT→IA,IT,IA,0.0039395746,0.0047574956,20.799999237060547,↑,0.370287,NS,6/30,6,5
Liver,TCF7,Myeloid,IA→AR,IA,AR,0.0047574956,0.0012851212,-73.0,↓,1.0,NS,3/15,5,3
Liver,TCF7,Myeloid,CR→AR,CR,AR,0.0,0.0012851212,99999.0,↑,0.504985,NS,3/9,3,3
Liver,TCF7,CD4_T,NL→IT,NL,IT,0.24403392,0.40888354,67.5999984741211,↑,0.132035,NS,28/36,6,6
Liver,TCF7,CD4_T,NL→IA,NL,IA,0.24403392,0.5352165,119.3000030517578,↑,0.017316,*,28/30,6,5
Liver,TCF7,CD4_T,NL→AR,NL,AR,0.24403392,0.37947273,55.5,↑,0.261905,NS,14/18,6,3
Liver,TCF7,CD4_T,NL→CR,NL,CR,0.24403392,0.39918223,63.59999847412109,↑,0.095238,†,16/18,6,3
Liver,TCF7,CD4_T,IT→IA,IT,IA,0.40888354,0.5352165,30.899999618530277,↑,0.329004,NS,21/30,6,5
Liver,TCF7,CD4_T,IA→AR,IA,AR,0.5352165,0.37947273,-29.100000381469727,↓,0.571429,NS,10/15,5,3
Liver,TCF7,CD4_T,CR→AR,CR,AR,0.39918223,0.37947273,-4.900000095367432,↓,0.7,NS,6/9,3,3
Liver,TCF7,CD8_T,NL→IT,NL,IT,0.15180983,0.271438,78.80000305175781,↑,0.064935,†,30/36,6,6
Liver,TCF7,CD8_T,NL→IA,NL,IA,0.15180983,0.42575684,180.5,↑,0.051948,†,26/30,6,5
