tissue,gene,lineage,comparison,stage1,stage2,mean_s1,mean_s2,pct_change,direction,p_value,sig,consistency,n_s1,n_s2
Blood,IL15RA,CD8_T,NL→CR,NL,CR,0.034792624,0.057880748,66.4000015258789,↑,0.142857,NS,13/15,5,3
Blood,IL15RA,CD8_T,IT→IA,IT,IA,0.055813063,0.05697057,2.0999999046325684,↑,0.730159,NS,12/20,5,4
Blood,IL15RA,CD8_T,IA→AR,IA,AR,0.05697057,0.06207468,9.0,↑,0.857143,NS,7/12,4,3
Blood,IL15RA,CD8_T,CR→AR,CR,AR,0.057880748,0.06207468,7.199999809265137,↑,1.0,NS,5/9,3,3
Blood,IL15RA,NK,NL→IT,NL,IT,0.04862722,0.07227961,48.59999847412109,↑,0.055556,†,22/25,5,5
Blood,IL15RA,NK,NL→IA,NL,IA,0.04862722,0.072727405,49.59999847412109,↑,0.190476,NS,16/20,5,4
Blood,IL15RA,NK,NL→AR,NL,AR,0.04862722,0.06892124,41.70000076293945,↑,0.142857,NS,13/15,5,3
Blood,IL15RA,NK,NL→CR,NL,CR,0.04862722,0.056427956,16.0,↑,1.0,NS,8/15,5,3
Blood,IL15RA,NK,IT→IA,IT,IA,0.07227961,0.072727405,0.6000000238418579,↑,0.904762,NS,9/20,5,4
Blood,IL15RA,NK,IA→AR,IA,AR,0.072727405,0.06892124,-5.199999809265137,↓,1.0,NS,6/12,4,3
Blood,IL15RA,NK,CR→AR,CR,AR,0.056427956,0.06892124,22.100000381469727,↑,0.1,NS,9/9,3,3
Blood,IL15RA,B,NL→IT,NL,IT,0.05479302,0.044935267,-18.0,↓,0.690476,NS,10/25,5,5
Blood,IL15RA,B,NL→IA,NL,IA,0.05479302,0.044460453,-18.899999618530277,↓,0.730159,NS,8/20,5,4
Blood,IL15RA,B,NL→AR,NL,AR,0.05479302,0.044881105,-18.100000381469727,↓,0.785714,NS,6/15,5,3
Blood,IL15RA,B,NL→CR,NL,CR,0.05479302,0.032525238,-40.59999847412109,↓,0.785714,NS,6/15,5,3
Blood,IL15RA,B,IT→IA,IT,IA,0.044935267,0.044460453,-1.100000023841858,↓,0.904762,NS,11/20,5,4
Blood,IL15RA,B,IA→AR,IA,AR,0.044460453,0.044881105,0.8999999761581421,↑,1.0,NS,6/12,4,3
Blood,IL15RA,B,CR→AR,CR,AR,0.032525238,0.044881105,38.0,↑,0.1,NS,9/9,3,3
Blood,IL15RA,PlasmaB,NL→IT,NL,IT,0.16717207,0.08178931,-51.09999847412109,↓,0.309524,NS,18/25,5,5
Blood,IL15RA,PlasmaB,NL→IA,NL,IA,0.16717207,0.044049032,-73.69999694824219,↓,0.190476,NS,16/20,5,4
Blood,IL15RA,PlasmaB,NL→AR,NL,AR,0.16717207,0.13100463,-21.600000381469727,↓,1.0,NS,7/15,5,3
Blood,IL15RA,PlasmaB,NL→CR,NL,CR,0.16717207,0.07841081,-53.09999847412109,↓,0.25,NS,12/15,5,3
Blood,IL15RA,PlasmaB,IT→IA,IT,IA,0.08178931,0.044049032,-46.09999847412109,↓,0.111111,NS,17/20,5,4
Blood,IL15RA,PlasmaB,IA→AR,IA,AR,0.044049032,0.13100463,197.3999938964844,↑,0.057143,†,12/12,4,3
Blood,IL15RA,PlasmaB,CR→AR,CR,AR,0.07841081,0.13100463,67.0999984741211,↑,0.1,NS,9/9,3,3
Blood,IL2RA,Myeloid,NL→IT,NL,IT,0.0017491067,0.0014005847,-19.899999618530277,↓,0.265205,NS,5/25,5,5
Blood,IL2RA,Myeloid,NL→IA,NL,IA,0.0017491067,0.005633148,222.1000061035156,↑,0.227249,NS,13/20,5,4
Blood,IL2RA,Myeloid,NL→AR,NL,AR,0.0017491067,0.00020405032,-88.30000305175781,↓,1.0,NS,3/15,5,3
Blood,IL2RA,Myeloid,NL→CR,NL,CR,0.0017491067,0.002807515,60.5,↑,0.203872,NS,12/15,5,3
Blood,IL2RA,Myeloid,IT→IA,IT,IA,0.0014005847,0.005633148,302.20001220703125,↑,1.0,NS,9/20,5,4
Blood,IL2RA,Myeloid,IA→AR,IA,AR,0.005633148,0.00020405032,-96.4000015258789,↓,0.19909,NS,9/12,4,3
Blood,IL2RA,Myeloid,CR→AR,CR,AR,0.002807515,0.00020405032,-92.6999969482422,↓,0.076523,†,9/9,3,3
Blood,IL2RA,CD4_T,NL→IT,NL,IT,0.107772365,0.06627546,-38.5,↓,0.309524,NS,18/25,5,5
Blood,IL2RA,CD4_T,NL→IA,NL,IA,0.107772365,0.064371265,-40.29999923706055,↓,0.190476,NS,16/20,5,4
Blood,IL2RA,CD4_T,NL→AR,NL,AR,0.107772365,0.07768379,-27.899999618530277,↓,0.571429,NS,10/15,5,3
Blood,IL2RA,CD4_T,NL→CR,NL,CR,0.107772365,0.073950514,-31.399999618530277,↓,0.785714,NS,9/15,5,3
Blood,IL2RA,CD4_T,IT→IA,IT,IA,0.06627546,0.064371265,-2.900000095367432,↓,0.730159,NS,12/20,5,4
Blood,IL2RA,CD4_T,IA→AR,IA,AR,0.064371265,0.07768379,20.700000762939453,↑,0.114286,NS,11/12,4,3
Blood,IL2RA,CD4_T,CR→AR,CR,AR,0.073950514,0.07768379,5.0,↑,0.7,NS,6/9,3,3
Blood,IL2RA,CD8_T,NL→IT,NL,IT,0.0020934597,0.010247651,389.5,↑,0.066955,†,20/25,5,5
Blood,IL2RA,CD8_T,NL→IA,NL,IA,0.0020934597,0.012229669,484.2000122070313,↑,0.017943,*,20/20,5,4
Blood,IL2RA,CD8_T,NL→AR,NL,AR,0.0020934597,0.007188531,243.3999938964844,↑,0.032473,*,15/15,5,3
Blood,IL2RA,CD8_T,NL→CR,NL,CR,0.0020934597,0.018754851,795.9000244140625,↑,0.032473,*,15/15,5,3
Blood,IL2RA,CD8_T,IT→IA,IT,IA,0.010247651,0.012229669,19.299999237060547,↑,0.904762,NS,11/20,5,4
Blood,IL2RA,CD8_T,IA→AR,IA,AR,0.012229669,0.007188531,-41.20000076293945,↓,0.114286,NS,11/12,4,3
Blood,IL2RA,CD8_T,CR→AR,CR,AR,0.018754851,0.007188531,-61.70000076293945,↓,0.1,NS,9/9,3,3
Blood,IL2RA,NK,NL→IT,NL,IT,0.0007816067,0.0033716604,331.3999938964844,↑,0.161238,NS,18/25,5,5
Blood,IL2RA,NK,NL→IA,NL,IA,0.0007816067,0.016396591,1997.800048828125,↑,0.017943,*,20/20,5,4
Blood,IL2RA,NK,NL→AR,NL,AR,0.0007816067,0.004921218,529.5999755859375,↑,0.032473,*,15/15,5,3
Blood,IL2RA,NK,NL→CR,NL,CR,0.0007816067,0.0066299425,748.2000122070312,↑,0.032473,*,15/15,5,3
Blood,IL2RA,NK,IT→IA,IT,IA,0.0033716604,0.016396591,386.2999877929688,↑,0.412698,NS,14/20,5,4
Blood,IL2RA,NK,IA→AR,IA,AR,0.016396591,0.004921218,-70.0,↓,1.0,NS,6/12,4,3
Blood,IL2RA,NK,CR→AR,CR,AR,0.0066299425,0.004921218,-25.799999237060547,↓,1.0,NS,5/9,3,3
Blood,IL2RA,B,NL→IT,NL,IT,0.01996488,0.054093856,170.89999389648438,↑,0.059327,†,22/25,5,5
Blood,IL2RA,B,NL→IA,NL,IA,0.01996488,0.060231976,201.6999969482422,↑,0.036546,*,19/20,5,4
Blood,IL2RA,B,NL→AR,NL,AR,0.01996488,0.0940086,370.8999938964844,↑,0.03577,*,15/15,5,3
Blood,IL2RA,B,NL→CR,NL,CR,0.01996488,0.05142352,157.60000610351562,↑,0.133701,NS,13/15,5,3
Blood,IL2RA,B,IT→IA,IT,IA,0.054093856,0.060231976,11.300000190734863,↑,0.555556,NS,13/20,5,4
Blood,IL2RA,B,IA→AR,IA,AR,0.060231976,0.0940086,56.09999847412109,↑,0.228571,NS,10/12,4,3
Blood,IL2RA,B,CR→AR,CR,AR,0.05142352,0.0940086,82.80000305175781,↑,0.2,NS,8/9,3,3
Blood,IL2RA,PlasmaB,NL→IT,NL,IT,0.0,0.0015359897,99999.0,↑,0.423711,NS,5/25,5,5
Blood,IL2RA,PlasmaB,NL→IA,NL,IA,0.0,0.0,0.0,↑,1.0,NS,0/20,5,4
Blood,IL2RA,PlasmaB,NL→AR,NL,AR,0.0,0.0067943987,99999.0,↑,0.3017,NS,5/15,5,3
Blood,IL2RA,PlasmaB,NL→CR,NL,CR,0.0,0.02074846,99999.0,↑,0.078983,†,10/15,5,3
Blood,IL2RA,PlasmaB,IT→IA,IT,IA,0.0015359897,0.0,-100.0,↓,0.502335,NS,4/20,5,4
Blood,IL2RA,PlasmaB,IA→AR,IA,AR,0.0,0.0067943987,99999.0,↑,0.386476,NS,4/12,4,3
Blood,IL2RA,PlasmaB,CR→AR,CR,AR,0.02074846,0.0067943987,-67.30000305175781,↓,0.353679,NS,6/9,3,3
Blood,IL2RG,Myeloid,NL→IT,NL,IT,0.075583324,0.16143164,113.5999984741211,↑,0.055556,†,22/25,5,5
Blood,IL2RG,Myeloid,NL→IA,NL,IA,0.075583324,0.2408222,218.6000061035156,↑,0.111111,NS,17/20,5,4
Blood,IL2RG,Myeloid,NL→AR,NL,AR,0.075583324,0.13228518,75.0,↑,0.142857,NS,13/15,5,3
Blood,IL2RG,Myeloid,NL→CR,NL,CR,0.075583324,0.14068826,86.0999984741211,↑,0.25,NS,12/15,5,3
Blood,IL2RG,Myeloid,IT→IA,IT,IA,0.16143164,0.2408222,49.20000076293945,↑,0.904762,NS,9/20,5,4
Blood,IL2RG,Myeloid,IA→AR,IA,AR,0.2408222,0.13228518,-45.09999847412109,↓,0.628571,NS,8/12,4,3
Blood,IL2RG,Myeloid,CR→AR,CR,AR,0.14068826,0.13228518,-6.0,↓,0.7,NS,6/9,3,3
Blood,IL2RG,CD4_T,NL→IT,NL,IT,1.0689656,0.87302554,-18.299999237060547,↓,0.690476,NS,15/25,5,5
Blood,IL2RG,CD4_T,NL→IA,NL,IA,1.0689656,0.9533895,-10.800000190734863,↓,0.730159,NS,12/20,5,4
Blood,IL2RG,CD4_T,NL→AR,NL,AR,1.0689656,0.82141656,-23.200000762939453,↓,0.785714,NS,9/15,5,3
Blood,IL2RG,CD4_T,NL→CR,NL,CR,1.0689656,0.64506507,-39.70000076293945,↓,0.142857,NS,13/15,5,3
Blood,IL2RG,CD4_T,IT→IA,IT,IA,0.87302554,0.9533895,9.199999809265137,↑,0.555556,NS,7/20,5,4
Blood,IL2RG,CD4_T,IA→AR,IA,AR,0.9533895,0.82141656,-13.800000190734863,↓,0.857143,NS,7/12,4,3
Blood,IL2RG,CD4_T,CR→AR,CR,AR,0.64506507,0.82141656,27.299999237060547,↑,0.4,NS,7/9,3,3
Blood,IL2RG,CD8_T,NL→IT,NL,IT,1.0761715,0.908759,-15.600000381469728,↓,1.0,NS,13/25,5,5
Blood,IL2RG,CD8_T,NL→IA,NL,IA,1.0761715,0.99603826,-7.400000095367432,↓,0.904762,NS,11/20,5,4
Blood,IL2RG,CD8_T,NL→AR,NL,AR,1.0761715,0.9382059,-12.800000190734863,↓,1.0,NS,8/15,5,3
Blood,IL2RG,CD8_T,NL→CR,NL,CR,1.0761715,0.6530054,-39.29999923706055,↓,0.25,NS,12/15,5,3
Blood,IL2RG,CD8_T,IT→IA,IT,IA,0.908759,0.99603826,9.600000381469728,↑,1.0,NS,10/20,5,4
Blood,IL2RG,CD8_T,IA→AR,IA,AR,0.99603826,0.9382059,-5.800000190734863,↓,0.628571,NS,4/12,4,3
Blood,IL2RG,CD8_T,CR→AR,CR,AR,0.6530054,0.9382059,43.70000076293945,↑,0.2,NS,8/9,3,3
Blood,IL2RG,NK,NL→IT,NL,IT,1.194011,1.1462669,-4.0,↓,0.84127,NS,14/25,5,5
Blood,IL2RG,NK,NL→IA,NL,IA,1.194011,1.1676412,-2.200000047683716,↓,1.0,NS,10/20,5,4
Blood,IL2RG,NK,NL→AR,NL,AR,1.194011,1.1050282,-7.5,↓,0.785714,NS,9/15,5,3
Blood,IL2RG,NK,NL→CR,NL,CR,1.194011,0.9026862,-24.399999618530277,↓,0.392857,NS,11/15,5,3
Blood,IL2RG,NK,IT→IA,IT,IA,1.1462669,1.1676412,1.899999976158142,↑,0.904762,NS,11/20,5,4
Blood,IL2RG,NK,IA→AR,IA,AR,1.1676412,1.1050282,-5.400000095367432,↓,0.857143,NS,7/12,4,3
Blood,IL2RG,NK,CR→AR,CR,AR,0.9026862,1.1050282,22.399999618530277,↑,0.4,NS,7/9,3,3
Blood,IL2RG,B,NL→IT,NL,IT,0.67041194,0.6006711,-10.399999618530272,↓,0.547619,NS,16/25,5,5
Blood,IL2RG,B,NL→IA,NL,IA,0.67041194,0.6875006,2.5,↑,0.904762,NS,11/20,5,4
Blood,IL2RG,B,NL→AR,NL,AR,0.67041194,0.6543145,-2.400000095367432,↓,1.0,NS,8/15,5,3
Blood,IL2RG,B,NL→CR,NL,CR,0.67041194,0.41216758,-38.5,↓,0.142857,NS,13/15,5,3
Blood,IL2RG,B,IT→IA,IT,IA,0.6006711,0.6875006,14.5,↑,0.555556,NS,13/20,5,4
Blood,IL2RG,B,IA→AR,IA,AR,0.6875006,0.6543145,-4.800000190734863,↓,0.857143,NS,5/12,4,3
Blood,IL2RG,B,CR→AR,CR,AR,0.41216758,0.6543145,58.70000076293945,↑,0.4,NS,7/9,3,3
Blood,IL2RG,PlasmaB,NL→IT,NL,IT,0.42271534,0.5497964,30.100000381469727,↑,0.547619,NS,16/25,5,5
Blood,IL2RG,PlasmaB,NL→IA,NL,IA,0.42271534,0.51559544,22.0,↑,0.555556,NS,13/20,5,4
Blood,IL2RG,PlasmaB,NL→AR,NL,AR,0.42271534,0.577662,36.70000076293945,↑,0.571429,NS,10/15,5,3
Blood,IL2RG,PlasmaB,NL→CR,NL,CR,0.42271534,0.49383053,16.799999237060547,↑,0.785714,NS,9/15,5,3
Blood,IL2RG,PlasmaB,IT→IA,IT,IA,0.5497964,0.51559544,-6.199999809265137,↓,0.730159,NS,12/20,5,4
Blood,IL2RG,PlasmaB,IA→AR,IA,AR,0.51559544,0.577662,12.0,↑,0.628571,NS,8/12,4,3
Blood,IL2RG,PlasmaB,CR→AR,CR,AR,0.49383053,0.577662,17.0,↑,0.2,NS,8/9,3,3
Blood,IL7R,Myeloid,NL→IT,NL,IT,0.065513715,0.02722702,-58.400001525878906,↓,0.916563,NS,13/25,5,5
Blood,IL7R,Myeloid,NL→IA,NL,IA,0.065513715,0.05466789,-16.600000381469727,↓,0.412698,NS,6/20,5,4
Blood,IL7R,Myeloid,NL→AR,NL,AR,0.065513715,0.029323274,-55.20000076293945,↓,1.0,NS,7/15,5,3
Blood,IL7R,Myeloid,NL→CR,NL,CR,0.065513715,0.09885339,50.900001525878906,↑,0.25,NS,12/15,5,3
Blood,IL7R,Myeloid,IT→IA,IT,IA,0.02722702,0.05466789,100.8000030517578,↑,0.412698,NS,14/20,5,4
Blood,IL7R,Myeloid,IA→AR,IA,AR,0.05466789,0.029323274,-46.400001525878906,↓,0.228571,NS,10/12,4,3
Blood,IL7R,Myeloid,CR→AR,CR,AR,0.09885339,0.029323274,-70.30000305175781,↓,0.1,NS,9/9,3,3
Blood,IL7R,CD4_T,NL→IT,NL,IT,1.8711693,2.4575317,31.299999237060547,↑,0.150794,NS,20/25,5,5
Blood,IL7R,CD4_T,NL→IA,NL,IA,1.8711693,2.3149822,23.700000762939453,↑,0.285714,NS,15/20,5,4
Blood,IL7R,CD4_T,NL→AR,NL,AR,1.8711693,2.5690536,37.29999923706055,↑,0.25,NS,12/15,5,3
Blood,IL7R,CD4_T,NL→CR,NL,CR,1.8711693,2.6699018,42.70000076293945,↑,0.25,NS,12/15,5,3
Blood,IL7R,CD4_T,IT→IA,IT,IA,2.4575317,2.3149822,-5.800000190734863,↓,0.730159,NS,12/20,5,4
Blood,IL7R,CD4_T,IA→AR,IA,AR,2.3149822,2.5690536,11.0,↑,0.628571,NS,8/12,4,3
Blood,IL7R,CD4_T,CR→AR,CR,AR,2.6699018,2.5690536,-3.799999952316284,↓,0.4,NS,7/9,3,3
Blood,IL7R,CD8_T,NL→IT,NL,IT,1.5629177,1.9957426,27.700000762939453,↑,0.222222,NS,19/25,5,5
Blood,IL7R,CD8_T,NL→IA,NL,IA,1.5629177,1.6621088,6.300000190734863,↑,1.0,NS,10/20,5,4
Blood,IL7R,CD8_T,NL→AR,NL,AR,1.5629177,1.5467623,-1.0,↓,0.785714,NS,6/15,5,3
Blood,IL7R,CD8_T,NL→CR,NL,CR,1.5629177,2.1654449,38.59999847412109,↑,0.071429,†,14/15,5,3
Blood,IL7R,CD8_T,IT→IA,IT,IA,1.9957426,1.6621088,-16.700000762939453,↓,0.904762,NS,11/20,5,4
Blood,IL7R,CD8_T,IA→AR,IA,AR,1.6621088,1.5467623,-6.900000095367432,↓,1.0,NS,6/12,4,3
Blood,IL7R,CD8_T,CR→AR,CR,AR,2.1654449,1.5467623,-28.600000381469727,↓,0.1,NS,9/9,3,3
Blood,IL7R,NK,NL→IT,NL,IT,0.31246132,0.43464795,39.09999847412109,↑,0.547619,NS,16/25,5,5
Blood,IL7R,NK,NL→IA,NL,IA,0.31246132,0.49829572,59.5,↑,0.111111,NS,17/20,5,4
Blood,IL7R,NK,NL→AR,NL,AR,0.31246132,0.4234539,35.5,↑,0.392857,NS,11/15,5,3
Blood,IL7R,NK,NL→CR,NL,CR,0.31246132,0.7987768,155.60000610351562,↑,0.035714,*,15/15,5,3
Blood,IL7R,NK,IT→IA,IT,IA,0.43464795,0.49829572,14.600000381469728,↑,0.730159,NS,12/20,5,4
Blood,IL7R,NK,IA→AR,IA,AR,0.49829572,0.4234539,-15.0,↓,0.4,NS,9/12,4,3
Blood,IL7R,NK,CR→AR,CR,AR,0.7987768,0.4234539,-47.0,↓,0.1,NS,9/9,3,3
Blood,IL7R,B,NL→IT,NL,IT,0.027005052,0.035585687,31.799999237060547,↑,0.834035,NS,14/25,5,5
Blood,IL7R,B,NL→IA,NL,IA,0.027005052,0.046065256,70.5999984741211,↑,0.389284,NS,14/20,5,4
Blood,IL7R,B,NL→AR,NL,AR,0.027005052,0.03873283,43.400001525878906,↑,0.548595,NS,10/15,5,3
Blood,IL7R,B,NL→CR,NL,CR,0.027005052,0.09013605,233.8000030517578,↑,0.133701,NS,13/15,5,3
Blood,IL7R,B,IT→IA,IT,IA,0.035585687,0.046065256,29.399999618530277,↑,0.285714,NS,15/20,5,4
Blood,IL7R,B,IA→AR,IA,AR,0.046065256,0.03873283,-15.899999618530272,↓,0.857143,NS,7/12,4,3
Blood,IL7R,B,CR→AR,CR,AR,0.09013605,0.03873283,-57.0,↓,0.1,NS,9/9,3,3
Blood,IL7R,PlasmaB,NL→IT,NL,IT,0.011877371,0.0932675,685.2999877929688,↑,0.044909,*,20/25,5,5
Blood,IL7R,PlasmaB,NL→IA,NL,IA,0.011877371,0.058329664,391.1000061035156,↑,0.227249,NS,13/20,5,4
Blood,IL7R,PlasmaB,NL→AR,NL,AR,0.011877371,0.057684883,385.7000122070313,↑,0.305507,NS,9/15,5,3
Blood,IL7R,PlasmaB,NL→CR,NL,CR,0.011877371,0.13888438,1069.300048828125,↑,0.056664,†,14/15,5,3
Blood,IL7R,PlasmaB,IT→IA,IT,IA,0.0932675,0.058329664,-37.5,↓,0.460558,NS,13/20,5,4
Blood,IL7R,PlasmaB,IA→AR,IA,AR,0.058329664,0.057684883,-1.100000023841858,↓,1.0,NS,6/12,4,3
Blood,IL7R,PlasmaB,CR→AR,CR,AR,0.13888438,0.057684883,-58.5,↓,0.4,NS,7/9,3,3
Blood,IRF4,Myeloid,NL→IT,NL,IT,0.002608537,0.051239956,1864.300048828125,↑,0.009701,**,25/25,5,5
Blood,IRF4,Myeloid,NL→IA,NL,IA,0.002608537,0.0772157,2860.10009765625,↑,0.015078,*,20/20,5,4
Blood,IRF4,Myeloid,NL→AR,NL,AR,0.002608537,0.04816425,1746.4000244140625,↑,0.026179,*,15/15,5,3
Blood,IRF4,Myeloid,NL→CR,NL,CR,0.002608537,0.039138727,1400.4000244140625,↑,0.026179,*,15/15,5,3
Blood,IRF4,Myeloid,IT→IA,IT,IA,0.051239956,0.0772157,50.70000076293945,↑,0.285714,NS,15/20,5,4
Blood,IRF4,Myeloid,IA→AR,IA,AR,0.0772157,0.04816425,-37.59999847412109,↓,0.628571,NS,8/12,4,3
Blood,IRF4,Myeloid,CR→AR,CR,AR,0.039138727,0.04816425,23.100000381469727,↑,0.7,NS,6/9,3,3
Blood,IRF4,CD4_T,NL→IT,NL,IT,0.041604716,0.030222688,-27.399999618530277,↓,0.547619,NS,16/25,5,5
Blood,IRF4,CD4_T,NL→IA,NL,IA,0.041604716,0.047278717,13.600000381469728,↑,0.730159,NS,8/20,5,4
Blood,IRF4,CD4_T,NL→AR,NL,AR,0.041604716,0.033145998,-20.299999237060547,↓,0.25,NS,12/15,5,3
Blood,IRF4,CD4_T,NL→CR,NL,CR,0.041604716,0.023971325,-42.400001525878906,↓,0.25,NS,12/15,5,3
Blood,IRF4,CD4_T,IT→IA,IT,IA,0.030222688,0.047278717,56.400001525878906,↑,0.904762,NS,9/20,5,4
Blood,IRF4,CD4_T,IA→AR,IA,AR,0.047278717,0.033145998,-29.899999618530277,↓,1.0,NS,6/12,4,3
Blood,IRF4,CD4_T,CR→AR,CR,AR,0.023971325,0.033145998,38.29999923706055,↑,0.4,NS,7/9,3,3
Blood,IRF4,CD8_T,NL→IT,NL,IT,0.036340684,0.013270048,-63.5,↓,0.150794,NS,20/25,5,5
Blood,IRF4,CD8_T,NL→IA,NL,IA,0.036340684,0.08504078,134.0,↑,0.730159,NS,8/20,5,4
Blood,IRF4,CD8_T,NL→AR,NL,AR,0.036340684,0.021465024,-40.900001525878906,↓,0.25,NS,12/15,5,3
Blood,IRF4,CD8_T,NL→CR,NL,CR,0.036340684,0.017213196,-52.59999847412109,↓,0.25,NS,12/15,5,3
Blood,IRF4,CD8_T,IT→IA,IT,IA,0.013270048,0.08504078,540.7999877929688,↑,0.730159,NS,12/20,5,4
Blood,IRF4,CD8_T,IA→AR,IA,AR,0.08504078,0.021465024,-74.80000305175781,↓,0.628571,NS,4/12,4,3
Blood,IRF4,CD8_T,CR→AR,CR,AR,0.017213196,0.021465024,24.700000762939453,↑,0.7,NS,6/9,3,3
Blood,IRF4,NK,NL→IT,NL,IT,0.05301597,0.016745035,-68.4000015258789,↓,0.309524,NS,18/25,5,5
Blood,IRF4,NK,NL→IA,NL,IA,0.05301597,0.09294494,75.30000305175781,↑,0.904762,NS,9/20,5,4
Blood,IRF4,NK,NL→AR,NL,AR,0.05301597,0.019308515,-63.59999847412109,↓,0.392857,NS,11/15,5,3
Blood,IRF4,NK,NL→CR,NL,CR,0.05301597,0.024690911,-53.400001525878906,↓,0.571429,NS,10/15,5,3
Blood,IRF4,NK,IT→IA,IT,IA,0.016745035,0.09294494,455.1000061035156,↑,0.904762,NS,11/20,5,4
Blood,IRF4,NK,IA→AR,IA,AR,0.09294494,0.019308515,-79.19999694824219,↓,1.0,NS,6/12,4,3
Blood,IRF4,NK,CR→AR,CR,AR,0.024690911,0.019308515,-21.799999237060547,↓,0.7,NS,6/9,3,3
Blood,IRF4,B,NL→IT,NL,IT,0.104908265,0.1384107,31.899999618530277,↑,0.309524,NS,18/25,5,5
Blood,IRF4,B,NL→IA,NL,IA,0.104908265,0.15705523,49.70000076293945,↑,0.111111,NS,17/20,5,4
Blood,IRF4,B,NL→AR,NL,AR,0.104908265,0.16563243,57.900001525878906,↑,0.142857,NS,13/15,5,3
Blood,IRF4,B,NL→CR,NL,CR,0.104908265,0.12556027,19.700000762939453,↑,1.0,NS,8/15,5,3
Blood,IRF4,B,IT→IA,IT,IA,0.1384107,0.15705523,13.5,↑,0.555556,NS,13/20,5,4
Blood,IRF4,B,IA→AR,IA,AR,0.15705523,0.16563243,5.5,↑,0.857143,NS,7/12,4,3
Blood,IRF4,B,CR→AR,CR,AR,0.12556027,0.16563243,31.899999618530277,↑,0.4,NS,7/9,3,3
Blood,IRF4,PlasmaB,NL→IT,NL,IT,0.6991132,0.8376061,19.799999237060547,↑,0.420635,NS,17/25,5,5
Blood,IRF4,PlasmaB,NL→IA,NL,IA,0.6991132,0.74507594,6.599999904632568,↑,0.555556,NS,13/20,5,4
Blood,IRF4,PlasmaB,NL→AR,NL,AR,0.6991132,0.9204095,31.700000762939453,↑,0.25,NS,12/15,5,3
Blood,IRF4,PlasmaB,NL→CR,NL,CR,0.6991132,0.87468916,25.100000381469727,↑,0.25,NS,12/15,5,3
Blood,IRF4,PlasmaB,IT→IA,IT,IA,0.8376061,0.74507594,-11.0,↓,0.555556,NS,13/20,5,4
Blood,IRF4,PlasmaB,IA→AR,IA,AR,0.74507594,0.9204095,23.5,↑,0.4,NS,9/12,4,3
Blood,IRF4,PlasmaB,CR→AR,CR,AR,0.87468916,0.9204095,5.199999809265137,↑,1.0,NS,5/9,3,3
Blood,ITGAE,Myeloid,NL→IT,NL,IT,0.21902514,0.27856618,27.200000762939453,↑,0.84127,NS,14/25,5,5
Blood,ITGAE,Myeloid,NL→IA,NL,IA,0.21902514,0.25601727,16.899999618530273,↑,1.0,NS,10/20,5,4
Blood,ITGAE,Myeloid,NL→AR,NL,AR,0.21902514,0.25797072,17.799999237060547,↑,0.785714,NS,6/15,5,3
Blood,ITGAE,Myeloid,NL→CR,NL,CR,0.21902514,0.3428931,56.59999847412109,↑,0.035714,*,15/15,5,3
Blood,ITGAE,Myeloid,IT→IA,IT,IA,0.27856618,0.25601727,-8.100000381469727,↓,0.730159,NS,12/20,5,4
Blood,ITGAE,Myeloid,IA→AR,IA,AR,0.25601727,0.25797072,0.800000011920929,↑,0.857143,NS,7/12,4,3
Blood,ITGAE,Myeloid,CR→AR,CR,AR,0.3428931,0.25797072,-24.799999237060547,↓,0.1,NS,9/9,3,3
Blood,ITGAE,CD4_T,NL→IT,NL,IT,0.26609614,0.19756183,-25.799999237060547,↓,0.420635,NS,17/25,5,5
Blood,ITGAE,CD4_T,NL→IA,NL,IA,0.26609614,0.17230423,-35.20000076293945,↓,0.190476,NS,16/20,5,4
Blood,ITGAE,CD4_T,NL→AR,NL,AR,0.26609614,0.18246508,-31.399999618530277,↓,0.571429,NS,10/15,5,3
Blood,ITGAE,CD4_T,NL→CR,NL,CR,0.26609614,0.1843419,-30.700000762939453,↓,0.785714,NS,9/15,5,3
Blood,ITGAE,CD4_T,IT→IA,IT,IA,0.19756183,0.17230423,-12.800000190734863,↓,0.190476,NS,16/20,5,4
Blood,ITGAE,CD4_T,IA→AR,IA,AR,0.17230423,0.18246508,5.900000095367432,↑,0.228571,NS,10/12,4,3
Blood,ITGAE,CD4_T,CR→AR,CR,AR,0.1843419,0.18246508,-1.0,↓,0.7,NS,6/9,3,3
Blood,ITGAE,CD8_T,NL→IT,NL,IT,0.24273483,0.20607626,-15.100000381469728,↓,1.0,NS,12/25,5,5
Blood,ITGAE,CD8_T,NL→IA,NL,IA,0.24273483,0.23476705,-3.299999952316284,↓,0.904762,NS,11/20,5,4
Blood,ITGAE,CD8_T,NL→AR,NL,AR,0.24273483,0.20014168,-17.5,↓,1.0,NS,8/15,5,3
Blood,ITGAE,CD8_T,NL→CR,NL,CR,0.24273483,0.21981734,-9.399999618530272,↓,0.785714,NS,6/15,5,3
Blood,ITGAE,CD8_T,IT→IA,IT,IA,0.20607626,0.23476705,13.899999618530272,↑,0.412698,NS,6/20,5,4
Blood,ITGAE,CD8_T,IA→AR,IA,AR,0.23476705,0.20014168,-14.699999809265137,↓,0.628571,NS,4/12,4,3
Blood,ITGAE,CD8_T,CR→AR,CR,AR,0.21981734,0.20014168,-9.0,↓,0.4,NS,7/9,3,3
