tissue,gene,lineage,comparison,stage1,stage2,mean_s1,mean_s2,pct_change,direction,p_value,sig,consistency,n_s1,n_s2,q_value
Blood,LAYN,NK,NL→CR,NL,CR,0.0063397735,0.0025202555,-60.20000076293945,↓,0.541193,NS,9/15,5,3,0.8629744081632652
Blood,LAYN,NK,IT→IA,IT,IA,0.0039057,0.010325484,164.39999389648438,↑,0.285714,NS,15/20,5,4,0.836702794520548
Blood,LAYN,NK,IA→AR,IA,AR,0.010325484,0.00019989871,-98.0999984741211,↓,0.049746,*,12/12,4,3,0.9107692307692308
Blood,LAYN,NK,CR→AR,CR,AR,0.0025202555,0.00019989871,-92.0999984741211,↓,0.353679,NS,6/9,3,3,0.810958904109589
Blood,LAYN,B,NL→IT,NL,IT,0.0,0.0,0.0,↑,1.0,NS,0/25,5,5,1.0
Blood,LAYN,B,NL→IA,NL,IA,0.0,0.0006082633,99999.0,↑,0.371093,NS,5/20,5,4,0.7892333150684931
Blood,LAYN,B,NL→AR,NL,AR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3,1.0
Blood,LAYN,B,NL→CR,NL,CR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3,1.0
Blood,LAYN,B,IT→IA,IT,IA,0.0,0.0006082633,99999.0,↑,0.371093,NS,5/20,5,4,1.0
Blood,LAYN,B,IA→AR,IA,AR,0.0006082633,0.0,-100.0,↓,0.563703,NS,3/12,4,3,1.0
Blood,LAYN,B,CR→AR,CR,AR,0.0,0.0,0.0,↑,1.0,NS,0/9,3,3,1.0
Blood,LAYN,PlasmaB,NL→IT,NL,IT,0.0,0.0,0.0,↑,1.0,NS,0/25,5,5,1.0
Blood,LAYN,PlasmaB,NL→IA,NL,IA,0.0,0.003911261,99999.0,↑,0.371093,NS,5/20,5,4,0.6461384
Blood,LAYN,PlasmaB,NL→AR,NL,AR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3,1.0
Blood,LAYN,PlasmaB,NL→CR,NL,CR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3,1.0
Blood,LAYN,PlasmaB,IT→IA,IT,IA,0.0,0.003911261,99999.0,↑,0.371093,NS,5/20,5,4,1.0
Blood,LAYN,PlasmaB,IA→AR,IA,AR,0.003911261,0.0,-100.0,↓,0.563703,NS,3/12,4,3,1.0
Blood,LAYN,PlasmaB,CR→AR,CR,AR,0.0,0.0,0.0,↑,1.0,NS,0/9,3,3,1.0
Blood,LEF1,Myeloid,NL→IT,NL,IT,0.040506788,0.007555253,-81.30000305175781,↓,0.480177,NS,5/25,5,5,0.6704358113207547
Blood,LEF1,Myeloid,NL→IA,NL,IA,0.040506788,0.008964093,-77.9000015258789,↓,0.347654,NS,4/20,5,4,0.5592694782608696
Blood,LEF1,Myeloid,NL→AR,NL,AR,0.040506788,0.0130074555,-67.9000015258789,↓,0.494525,NS,3/15,5,3,0.724650495049505
Blood,LEF1,Myeloid,NL→CR,NL,CR,0.040506788,0.031275395,-22.799999237060547,↓,0.203872,NS,3/15,5,3,0.40659340659340654
Blood,LEF1,Myeloid,IT→IA,IT,IA,0.007555253,0.008964093,18.600000381469727,↑,0.533389,NS,12/20,5,4,1.0
Blood,LEF1,Myeloid,IA→AR,IA,AR,0.008964093,0.0130074555,45.09999847412109,↑,1.0,NS,6/12,4,3,1.0
Blood,LEF1,Myeloid,CR→AR,CR,AR,0.031275395,0.0130074555,-58.400001525878906,↓,0.2,NS,8/9,3,3,0.6166666666666667
Blood,LEF1,CD4_T,NL→IT,NL,IT,0.7871988,1.1705616,48.70000076293945,↑,0.095238,†,21/25,5,5,0.4698408
Blood,LEF1,CD4_T,NL→IA,NL,IA,0.7871988,1.0462301,32.900001525878906,↑,0.555556,NS,13/20,5,4,0.8747051914893619
Blood,LEF1,CD4_T,NL→AR,NL,AR,0.7871988,1.3266174,68.5,↑,0.142857,NS,13/15,5,3,0.5285709000000001
Blood,LEF1,CD4_T,NL→CR,NL,CR,0.7871988,1.050664,33.5,↑,0.25,NS,12/15,5,3,0.4805194805194805
Blood,LEF1,CD4_T,IT→IA,IT,IA,1.1705616,1.0462301,-10.600000381469728,↓,0.904762,NS,11/20,5,4,1.0
Blood,LEF1,CD4_T,IA→AR,IA,AR,1.0462301,1.3266174,26.799999237060547,↑,0.628571,NS,8/12,4,3,1.0
Blood,LEF1,CD4_T,CR→AR,CR,AR,1.050664,1.3266174,26.299999237060547,↑,0.2,NS,8/9,3,3,0.5803921568627451
Blood,LEF1,CD8_T,NL→IT,NL,IT,0.7666958,1.1112443,44.900001525878906,↑,0.309524,NS,18/25,5,5,0.7157742500000001
Blood,LEF1,CD8_T,NL→IA,NL,IA,0.7666958,0.8100377,5.699999809265137,↑,1.0,NS,10/20,5,4,1.0
Blood,LEF1,CD8_T,NL→AR,NL,AR,0.7666958,0.87994844,14.800000190734863,↑,0.785714,NS,9/15,5,3,0.961038611570248
Blood,LEF1,CD8_T,NL→CR,NL,CR,0.7666958,0.9336474,21.799999237060547,↑,0.785714,NS,9/15,5,3,0.9377876774193549
Blood,LEF1,CD8_T,IT→IA,IT,IA,1.1112443,0.8100377,-27.100000381469727,↓,0.412698,NS,14/20,5,4,0.8982250588235294
Blood,LEF1,CD8_T,IA→AR,IA,AR,0.8100377,0.87994844,8.600000381469727,↑,0.857143,NS,7/12,4,3,1.0
Blood,LEF1,CD8_T,CR→AR,CR,AR,0.9336474,0.87994844,-5.800000190734863,↓,0.7,NS,3/9,3,3,0.8633333333333333
Blood,LEF1,NK,NL→IT,NL,IT,0.022856155,0.062335886,172.6999969482422,↑,0.20869,NS,19/25,5,5,0.5391615737704918
Blood,LEF1,NK,NL→IA,NL,IA,0.022856155,0.08025218,251.1000061035156,↑,0.036546,*,19/20,5,4,0.21635232000000001
Blood,LEF1,NK,NL→AR,NL,AR,0.022856155,0.09492785,315.29998779296875,↑,0.03577,*,15/15,5,3,0.2520933333333334
Blood,LEF1,NK,NL→CR,NL,CR,0.022856155,0.0980368,328.8999938964844,↑,0.03577,*,15/15,5,3,0.18255034482758623
Blood,LEF1,NK,IT→IA,IT,IA,0.062335886,0.08025218,28.700000762939453,↑,0.555556,NS,13/20,5,4,0.9238459325842698
Blood,LEF1,NK,IA→AR,IA,AR,0.08025218,0.09492785,18.299999237060547,↑,0.857143,NS,7/12,4,3,1.0
Blood,LEF1,NK,CR→AR,CR,AR,0.0980368,0.09492785,-3.200000047683716,↓,1.0,NS,4/9,3,3,1.0
Blood,LEF1,B,NL→IT,NL,IT,0.002542704,0.014240096,460.0,↑,0.239317,NS,14/25,5,5,0.6003206101694916
Blood,LEF1,B,NL→IA,NL,IA,0.002542704,0.021509353,745.9000244140625,↑,0.015078,*,20/20,5,4,0.38517888
Blood,LEF1,B,NL→AR,NL,AR,0.002542704,0.022059381,767.5999755859375,↑,0.056664,†,14/15,5,3,0.35422678787878786
Blood,LEF1,B,NL→CR,NL,CR,0.002542704,0.029779797,1071.199951171875,↑,0.026179,*,15/15,5,3,0.2117584
Blood,LEF1,B,IT→IA,IT,IA,0.014240096,0.021509353,51.0,↑,0.538594,NS,13/20,5,4,1.0
Blood,LEF1,B,IA→AR,IA,AR,0.021509353,0.022059381,2.5999999046325684,↑,1.0,NS,6/12,4,3,1.0
Blood,LEF1,B,CR→AR,CR,AR,0.029779797,0.022059381,-25.89999961853028,↓,0.7,NS,6/9,3,3,0.9333333333333332
Blood,LEF1,PlasmaB,NL→IT,NL,IT,0.0110233,0.048201196,337.29998779296875,↑,0.181221,NS,17/25,5,5,0.5060510943396226
Blood,LEF1,PlasmaB,NL→IA,NL,IA,0.0110233,0.027529772,149.6999969482422,↑,0.227249,NS,13/20,5,4,0.5798767586206897
Blood,LEF1,PlasmaB,NL→AR,NL,AR,0.0110233,0.063049644,472.0,↑,0.056664,†,14/15,5,3,0.5313401818181818
Blood,LEF1,PlasmaB,NL→CR,NL,CR,0.0110233,0.0939135,752.0,↑,0.056664,†,14/15,5,3,0.27832104761904763
Blood,LEF1,PlasmaB,IT→IA,IT,IA,0.048201196,0.027529772,-42.900001525878906,↓,0.805701,NS,11/20,5,4,1.0
Blood,LEF1,PlasmaB,IA→AR,IA,AR,0.027529772,0.063049644,129.0,↑,0.228571,NS,10/12,4,3,1.0
Blood,LEF1,PlasmaB,CR→AR,CR,AR,0.0939135,0.063049644,-32.900001525878906,↓,0.7,NS,6/9,3,3,0.9682242990654204
Blood,LGALS9,Myeloid,NL→IT,NL,IT,0.62604827,1.2128497,93.6999969482422,↑,0.015873,*,24/25,5,5,0.106782
Blood,LGALS9,Myeloid,NL→IA,NL,IA,0.62604827,1.2295295,96.4000015258789,↑,0.031746,*,19/20,5,4,0.17401511111111112
Blood,LGALS9,Myeloid,NL→AR,NL,AR,0.62604827,1.0495926,67.69999694824219,↑,0.071429,†,14/15,5,3,0.299730358974359
Blood,LGALS9,Myeloid,NL→CR,NL,CR,0.62604827,1.0701455,70.9000015258789,↑,0.035714,*,15/15,5,3,0.12031727272727273
Blood,LGALS9,Myeloid,IT→IA,IT,IA,1.2128497,1.2295295,1.399999976158142,↑,1.0,NS,10/20,5,4,1.0
Blood,LGALS9,Myeloid,IA→AR,IA,AR,1.2295295,1.0495926,-14.600000381469728,↓,0.4,NS,9/12,4,3,1.0
Blood,LGALS9,Myeloid,CR→AR,CR,AR,1.0701455,1.0495926,-1.899999976158142,↓,0.7,NS,6/9,3,3,0.856198347107438
Blood,LGALS9,CD4_T,NL→IT,NL,IT,0.18639243,0.1644444,-11.800000190734863,↓,0.84127,NS,14/25,5,5,1.0
Blood,LGALS9,CD4_T,NL→IA,NL,IA,0.18639243,0.15350263,-17.600000381469727,↓,0.730159,NS,12/20,5,4,0.9648529642857142
Blood,LGALS9,CD4_T,NL→AR,NL,AR,0.18639243,0.14064853,-24.5,↓,0.571429,NS,10/15,5,3,0.90937088172043
Blood,LGALS9,CD4_T,NL→CR,NL,CR,0.18639243,0.1639629,-12.0,↓,0.571429,NS,10/15,5,3,0.829132274509804
Blood,LGALS9,CD4_T,IT→IA,IT,IA,0.1644444,0.15350263,-6.699999809265137,↓,0.555556,NS,13/20,5,4,1.0
Blood,LGALS9,CD4_T,IA→AR,IA,AR,0.15350263,0.14064853,-8.399999618530273,↓,0.857143,NS,7/12,4,3,1.0
Blood,LGALS9,CD4_T,CR→AR,CR,AR,0.1639629,0.14064853,-14.199999809265137,↓,1.0,NS,5/9,3,3,1.0
Blood,LGALS9,CD8_T,NL→IT,NL,IT,0.12816337,0.08784695,-31.5,↓,0.222222,NS,19/25,5,5,0.6448795294117647
Blood,LGALS9,CD8_T,NL→IA,NL,IA,0.12816337,0.103665434,-19.100000381469727,↓,0.555556,NS,13/20,5,4,0.9673210352941177
Blood,LGALS9,CD8_T,NL→AR,NL,AR,0.12816337,0.07637609,-40.400001525878906,↓,0.142857,NS,13/15,5,3,0.5563904210526317
Blood,LGALS9,CD8_T,NL→CR,NL,CR,0.12816337,0.09512835,-25.799999237060547,↓,0.392857,NS,11/15,5,3,0.6840333647058824
Blood,LGALS9,CD8_T,IT→IA,IT,IA,0.08784695,0.103665434,18.0,↑,0.285714,NS,15/20,5,4,0.8982250588235294
Blood,LGALS9,CD8_T,IA→AR,IA,AR,0.103665434,0.07637609,-26.299999237060547,↓,0.114286,NS,11/12,4,3,1.0
Blood,LGALS9,CD8_T,CR→AR,CR,AR,0.09512835,0.07637609,-19.700000762939453,↓,0.4,NS,7/9,3,3,0.6804597701149426
Blood,LGALS9,NK,NL→IT,NL,IT,0.14600357,0.14907993,2.0999999046325684,↑,0.690476,NS,15/25,5,5,0.9206346666666666
Blood,LGALS9,NK,NL→IA,NL,IA,0.14600357,0.16773799,14.899999618530272,↑,0.730159,NS,12/20,5,4,0.8857666557377049
Blood,LGALS9,NK,NL→AR,NL,AR,0.14600357,0.10177948,-30.299999237060547,↓,0.785714,NS,9/15,5,3,0.9377876774193549
Blood,LGALS9,NK,NL→CR,NL,CR,0.14600357,0.17754745,21.600000381469727,↑,0.785714,NS,9/15,5,3,0.9084818124999999
Blood,LGALS9,NK,IT→IA,IT,IA,0.14907993,0.16773799,12.5,↑,0.555556,NS,13/20,5,4,0.9238459325842698
Blood,LGALS9,NK,IA→AR,IA,AR,0.16773799,0.10177948,-39.29999923706055,↓,0.228571,NS,10/12,4,3,0.9107692307692308
Blood,LGALS9,NK,CR→AR,CR,AR,0.17754745,0.10177948,-42.70000076293945,↓,0.4,NS,7/9,3,3,0.810958904109589
Blood,LGALS9,B,NL→IT,NL,IT,0.27269897,0.34712896,27.299999237060547,↑,0.309524,NS,18/25,5,5,0.683724656716418
Blood,LGALS9,B,NL→IA,NL,IA,0.27269897,0.3487275,27.89999961853028,↑,0.285714,NS,15/20,5,4,0.7290633103448276
Blood,LGALS9,B,NL→AR,NL,AR,0.27269897,0.32376137,18.700000762939453,↑,0.392857,NS,11/15,5,3,0.7267854499999999
Blood,LGALS9,B,NL→CR,NL,CR,0.27269897,0.3659927,34.20000076293945,↑,0.142857,NS,13/15,5,3,0.44047575
Blood,LGALS9,B,IT→IA,IT,IA,0.34712896,0.3487275,0.5,↑,1.0,NS,10/20,5,4,1.0
Blood,LGALS9,B,IA→AR,IA,AR,0.3487275,0.32376137,-7.199999809265137,↓,0.857143,NS,7/12,4,3,1.0
Blood,LGALS9,B,CR→AR,CR,AR,0.3659927,0.32376137,-11.5,↓,1.0,NS,5/9,3,3,1.0
Blood,LGALS9,PlasmaB,NL→IT,NL,IT,0.057884164,0.24667665,326.20001220703125,↑,0.08467,†,21/25,5,5,0.427128
Blood,LGALS9,PlasmaB,NL→IA,NL,IA,0.057884164,0.16242531,180.6000061035156,↑,0.15939,NS,16/20,5,4,0.5527538823529412
Blood,LGALS9,PlasmaB,NL→AR,NL,AR,0.057884164,0.052256867,-9.699999809265137,↓,0.203872,NS,3/15,5,3,0.7176989841269841
Blood,LGALS9,PlasmaB,NL→CR,NL,CR,0.057884164,0.26122543,351.29998779296875,↑,0.056664,†,14/15,5,3,0.27832104761904763
Blood,LGALS9,PlasmaB,IT→IA,IT,IA,0.24667665,0.16242531,-34.20000076293945,↓,0.555556,NS,13/20,5,4,1.0
Blood,LGALS9,PlasmaB,IA→AR,IA,AR,0.16242531,0.052256867,-67.80000305175781,↓,0.114286,NS,11/12,4,3,1.0
Blood,LGALS9,PlasmaB,CR→AR,CR,AR,0.26122543,0.052256867,-80.0,↓,0.1,NS,9/9,3,3,0.3288888888888889
Blood,MAF,Myeloid,NL→IT,NL,IT,0.0657294,0.036755078,-44.09999847412109,↓,0.834035,NS,14/25,5,5,0.9504424427480916
Blood,MAF,Myeloid,NL→IA,NL,IA,0.0657294,0.051005404,-22.39999961853028,↓,1.0,NS,10/20,5,4,1.0
Blood,MAF,Myeloid,NL→AR,NL,AR,0.0657294,0.029113045,-55.70000076293945,↓,1.0,NS,8/15,5,3,1.0
Blood,MAF,Myeloid,NL→CR,NL,CR,0.0657294,0.017861445,-72.80000305175781,↓,0.764228,NS,9/15,5,3,0.9014393178294574
Blood,MAF,Myeloid,IT→IA,IT,IA,0.036755078,0.051005404,38.79999923706055,↑,0.904762,NS,11/20,5,4,1.0
Blood,MAF,Myeloid,IA→AR,IA,AR,0.051005404,0.029113045,-42.900001525878906,↓,0.628571,NS,8/12,4,3,1.0
Blood,MAF,Myeloid,CR→AR,CR,AR,0.017861445,0.029113045,63.0,↑,0.7,NS,6/9,3,3,0.856198347107438
Blood,MAF,CD4_T,NL→IT,NL,IT,0.30756193,0.14229558,-53.70000076293945,↓,0.055556,†,22/25,5,5,0.39153752380952384
Blood,MAF,CD4_T,NL→IA,NL,IA,0.30756193,0.14484783,-52.900001525878906,↓,0.063492,†,18/20,5,4,0.427128
Blood,MAF,CD4_T,NL→AR,NL,AR,0.30756193,0.12001576,-61.0,↓,0.035714,*,15/15,5,3,0.29364844444444443
Blood,MAF,CD4_T,NL→CR,NL,CR,0.30756193,0.09620354,-68.69999694824219,↓,0.035714,*,15/15,5,3,0.18226455172413794
Blood,MAF,CD4_T,IT→IA,IT,IA,0.14229558,0.14484783,1.7999999523162842,↑,0.730159,NS,8/20,5,4,1.0
Blood,MAF,CD4_T,IA→AR,IA,AR,0.14484783,0.12001576,-17.100000381469727,↓,0.857143,NS,7/12,4,3,1.0
Blood,MAF,CD4_T,CR→AR,CR,AR,0.09620354,0.12001576,24.799999237060547,↑,0.4,NS,7/9,3,3,0.6964705882352942
Blood,MAF,CD8_T,NL→IT,NL,IT,0.15144768,0.076373056,-49.59999847412109,↓,0.84127,NS,14/25,5,5,1.0
Blood,MAF,CD8_T,NL→IA,NL,IA,0.15144768,0.10135992,-33.099998474121094,↓,0.730159,NS,12/20,5,4,1.0
Blood,MAF,CD8_T,NL→AR,NL,AR,0.15144768,0.08450103,-44.20000076293945,↓,0.785714,NS,9/15,5,3,0.961038611570248
Blood,MAF,CD8_T,NL→CR,NL,CR,0.15144768,0.06341236,-58.09999847412109,↓,0.392857,NS,11/15,5,3,0.6840333647058824
Blood,MAF,CD8_T,IT→IA,IT,IA,0.076373056,0.10135992,32.70000076293945,↑,1.0,NS,10/20,5,4,1.0
Blood,MAF,CD8_T,IA→AR,IA,AR,0.10135992,0.08450103,-16.600000381469727,↓,1.0,NS,6/12,4,3,1.0
Blood,MAF,CD8_T,CR→AR,CR,AR,0.06341236,0.08450103,33.29999923706055,↑,0.7,NS,6/9,3,3,0.8633333333333333
Blood,MAF,NK,NL→IT,NL,IT,0.2111022,0.18280569,-13.399999618530272,↓,0.547619,NS,16/25,5,5,0.7868700194174757
Blood,MAF,NK,NL→IA,NL,IA,0.2111022,0.10451032,-50.5,↓,0.063492,†,18/20,5,4,0.253968
Blood,MAF,NK,NL→AR,NL,AR,0.2111022,0.1485519,-29.600000381469727,↓,0.392857,NS,11/15,5,3,0.6389322637362637
Blood,MAF,NK,NL→CR,NL,CR,0.2111022,0.11144421,-47.20000076293945,↓,0.035714,*,15/15,5,3,0.18255034482758623
Blood,MAF,NK,IT→IA,IT,IA,0.18280569,0.10451032,-42.79999923706055,↓,0.111111,NS,17/20,5,4,0.836702794520548
Blood,MAF,NK,IA→AR,IA,AR,0.10451032,0.1485519,42.09999847412109,↑,0.4,NS,9/12,4,3,0.9107692307692308
Blood,MAF,NK,CR→AR,CR,AR,0.11144421,0.1485519,33.29999923706055,↑,0.7,NS,6/9,3,3,0.9168141592920354
Blood,MAF,B,NL→IT,NL,IT,0.0074634105,0.0051734177,-30.700000762939453,↓,1.0,NS,9/25,5,5,1.0
Blood,MAF,B,NL→IA,NL,IA,0.0074634105,0.0008630558,-88.4000015258789,↓,0.560509,NS,8/20,5,4,0.8732140210526317
Blood,MAF,B,NL→AR,NL,AR,0.0074634105,0.0013294342,-82.19999694824219,↓,0.732678,NS,6/15,5,3,0.9690472666666666
Blood,MAF,B,NL→CR,NL,CR,0.0074634105,0.002258707,-69.69999694824219,↓,0.759982,NS,6/15,5,3,0.9531612459016393
Blood,MAF,B,IT→IA,IT,IA,0.0051734177,0.0008630558,-83.30000305175781,↓,0.227249,NS,12/20,5,4,1.0
Blood,MAF,B,IA→AR,IA,AR,0.0008630558,0.0013294342,54.0,↑,0.825498,NS,4/12,4,3,1.0
Blood,MAF,B,CR→AR,CR,AR,0.002258707,0.0013294342,-41.09999847412109,↓,0.657905,NS,6/9,3,3,0.9333333333333332
Blood,MAF,PlasmaB,NL→IT,NL,IT,0.027302837,0.0,-100.0,↓,0.423711,NS,5/25,5,5,0.720795724137931
Blood,MAF,PlasmaB,NL→IA,NL,IA,0.027302837,0.0036412973,-86.69999694824219,↓,1.0,NS,4/20,5,4,1.0
Blood,MAF,PlasmaB,NL→AR,NL,AR,0.027302837,0.0061574145,-77.4000015258789,↓,1.0,NS,3/15,5,3,1.0
Blood,MAF,PlasmaB,NL→CR,NL,CR,0.027302837,0.0,-100.0,↓,0.605577,NS,3/15,5,3,0.89625396
Blood,MAF,PlasmaB,IT→IA,IT,IA,0.0,0.0036412973,99999.0,↑,0.371093,NS,5/20,5,4,1.0
Blood,MAF,PlasmaB,IA→AR,IA,AR,0.0036412973,0.0061574145,69.0999984741211,↑,0.825498,NS,4/12,4,3,1.0
Blood,MAF,PlasmaB,CR→AR,CR,AR,0.0,0.0061574145,99999.0,↑,0.504985,NS,3/9,3,3,0.8238476923076922
Blood,MCM2,Myeloid,NL→IT,NL,IT,0.0,0.0018510338,99999.0,↑,0.02537,*,20/25,5,5,0.1501904
Blood,MCM2,Myeloid,NL→IA,NL,IA,0.0,0.006778182,99999.0,↑,0.0108,*,20/20,5,4,0.1439374
Blood,MCM2,Myeloid,NL→AR,NL,AR,0.0,0.0039256713,99999.0,↑,0.016805,*,15/15,5,3,0.18907000000000002
Blood,MCM2,Myeloid,NL→CR,NL,CR,0.0,0.001837487,99999.0,↑,0.016805,*,15/15,5,3,0.12031727272727273
Blood,MCM2,Myeloid,IT→IA,IT,IA,0.0018510338,0.006778182,266.20001220703125,↑,0.190476,NS,16/20,5,4,1.0
Blood,MCM2,Myeloid,IA→AR,IA,AR,0.006778182,0.0039256713,-42.09999847412109,↓,0.4,NS,9/12,4,3,1.0
Blood,MCM2,Myeloid,CR→AR,CR,AR,0.001837487,0.0039256713,113.5999984741211,↑,0.1,NS,9/9,3,3,0.5692307692307692
Blood,MCM2,CD4_T,NL→IT,NL,IT,0.033536084,0.020859351,-37.79999923706055,↓,0.420635,NS,17/25,5,5,0.847422
Blood,MCM2,CD4_T,NL→IA,NL,IA,0.033536084,0.015046068,-55.09999847412109,↓,0.063492,†,18/20,5,4,0.427128
Blood,MCM2,CD4_T,NL→AR,NL,AR,0.033536084,0.016271213,-51.5,↓,0.142857,NS,13/15,5,3,0.5285709000000001
Blood,MCM2,CD4_T,NL→CR,NL,CR,0.033536084,0.016628338,-50.400001525878906,↓,0.25,NS,12/15,5,3,0.4805194805194805
Blood,MCM2,CD4_T,IT→IA,IT,IA,0.020859351,0.015046068,-27.89999961853028,↓,0.285714,NS,15/20,5,4,1.0
Blood,MCM2,CD4_T,IA→AR,IA,AR,0.015046068,0.016271213,8.100000381469727,↑,0.628571,NS,8/12,4,3,1.0
Blood,MCM2,CD4_T,CR→AR,CR,AR,0.016628338,0.016271213,-2.0999999046325684,↓,1.0,NS,4/9,3,3,1.0
Blood,MCM2,CD8_T,NL→IT,NL,IT,0.020083737,0.01967984,-2.0,↓,0.834035,NS,11/25,5,5,1.0
Blood,MCM2,CD8_T,NL→IA,NL,IA,0.020083737,0.023101084,15.0,↑,0.712155,NS,12/20,5,4,1.0
Blood,MCM2,CD8_T,NL→AR,NL,AR,0.020083737,0.02004458,-0.2000000029802322,↓,0.764228,NS,6/15,5,3,0.961038611570248
Blood,MCM2,CD8_T,NL→CR,NL,CR,0.020083737,0.014409703,-28.299999237060547,↓,1.0,NS,7/15,5,3,1.0
Blood,MCM2,CD8_T,IT→IA,IT,IA,0.01967984,0.023101084,17.399999618530273,↑,0.412698,NS,14/20,5,4,0.8982250588235294
Blood,MCM2,CD8_T,IA→AR,IA,AR,0.023101084,0.02004458,-13.199999809265137,↓,0.4,NS,9/12,4,3,1.0
Blood,MCM2,CD8_T,CR→AR,CR,AR,0.014409703,0.02004458,39.09999847412109,↑,0.4,NS,7/9,3,3,0.6804597701149426
Blood,MCM2,NK,NL→IT,NL,IT,0.046693105,0.02150352,-53.900001525878906,↓,0.031746,*,23/25,5,5,0.29365050000000004
Blood,MCM2,NK,NL→IA,NL,IA,0.046693105,0.021252714,-54.5,↓,0.190476,NS,16/20,5,4,0.4027206857142857
Blood,MCM2,NK,NL→AR,NL,AR,0.046693105,0.020267017,-56.59999847412109,↓,0.035714,*,15/15,5,3,0.2520933333333334
Blood,MCM2,NK,NL→CR,NL,CR,0.046693105,0.025075039,-46.29999923706055,↓,0.142857,NS,13/15,5,3,0.3989214339622642
Blood,MCM2,NK,IT→IA,IT,IA,0.02150352,0.021252714,-1.2000000476837158,↓,0.730159,NS,8/20,5,4,0.9823957454545456
Blood,MCM2,NK,IA→AR,IA,AR,0.021252714,0.020267017,-4.599999904632568,↓,0.628571,NS,8/12,4,3,1.0
Blood,MCM2,NK,CR→AR,CR,AR,0.025075039,0.020267017,-19.200000762939453,↓,0.4,NS,7/9,3,3,0.810958904109589
Blood,MCM2,B,NL→IT,NL,IT,0.05232466,0.040864944,-21.89999961853028,↓,0.547619,NS,9/25,5,5,0.7646001132075471
Blood,MCM2,B,NL→IA,NL,IA,0.05232466,0.03271185,-37.5,↓,0.904762,NS,11/20,5,4,1.0
Blood,MCM2,B,NL→AR,NL,AR,0.05232466,0.0376913,-28.0,↓,1.0,NS,7/15,5,3,1.0
Blood,MCM2,B,NL→CR,NL,CR,0.05232466,0.03007564,-42.5,↓,0.785714,NS,9/15,5,3,0.9531612459016393
Blood,MCM2,B,IT→IA,IT,IA,0.040864944,0.03271185,-20.0,↓,0.285714,NS,15/20,5,4,1.0
Blood,MCM2,B,IA→AR,IA,AR,0.03271185,0.0376913,15.199999809265137,↑,0.857143,NS,7/12,4,3,1.0
Blood,MCM2,B,CR→AR,CR,AR,0.03007564,0.0376913,25.299999237060547,↑,1.0,NS,5/9,3,3,1.0
Blood,MCM2,PlasmaB,NL→IT,NL,IT,0.018856483,0.045387454,140.6999969482422,↑,0.131379,NS,20/25,5,5,0.4748406808510639
Blood,MCM2,PlasmaB,NL→IA,NL,IA,0.018856483,0.04417296,134.3000030517578,↑,0.466854,NS,9/20,5,4,0.7273093894736842
Blood,MCM2,PlasmaB,NL→AR,NL,AR,0.018856483,0.049461097,162.3000030517578,↑,0.203872,NS,12/15,5,3,0.7176989841269841
Blood,MCM2,PlasmaB,NL→CR,NL,CR,0.018856483,0.055378977,193.6999969482422,↑,0.112231,NS,13/15,5,3,0.3775042727272727
Blood,MCM2,PlasmaB,IT→IA,IT,IA,0.045387454,0.04417296,-2.700000047683716,↓,0.712155,NS,12/20,5,4,1.0
Blood,MCM2,PlasmaB,IA→AR,IA,AR,0.04417296,0.049461097,12.0,↑,0.59256,NS,8/12,4,3,1.0
Blood,MCM2,PlasmaB,CR→AR,CR,AR,0.055378977,0.049461097,-10.699999809265137,↓,1.0,NS,5/9,3,3,1.0
Blood,MEFV,Myeloid,NL→IT,NL,IT,0.13955507,0.42026076,201.1000061035156,↑,0.007937,**,25/25,5,5,0.07831173333333333
Blood,MEFV,Myeloid,NL→IA,NL,IA,0.13955507,0.34363434,146.1999969482422,↑,0.190476,NS,16/20,5,4,0.36141600000000007
Blood,MEFV,Myeloid,NL→AR,NL,AR,0.13955507,0.35841832,156.8000030517578,↑,0.035714,*,15/15,5,3,0.18907000000000002
Blood,MEFV,Myeloid,NL→CR,NL,CR,0.13955507,0.37028837,165.3000030517578,↑,0.035714,*,15/15,5,3,0.12031727272727273
Blood,MEFV,Myeloid,IT→IA,IT,IA,0.42026076,0.34363434,-18.200000762939453,↓,0.904762,NS,11/20,5,4,1.0
Blood,MEFV,Myeloid,IA→AR,IA,AR,0.34363434,0.35841832,4.300000190734863,↑,0.857143,NS,5/12,4,3,1.0
Blood,MEFV,Myeloid,CR→AR,CR,AR,0.37028837,0.35841832,-3.200000047683716,↓,0.7,NS,6/9,3,3,0.856198347107438
Blood,MEFV,CD4_T,NL→IT,NL,IT,0.0033406753,0.0018703459,-44.0,↓,0.480177,NS,5/25,5,5,0.9350815263157896
Blood,MEFV,CD4_T,NL→IA,NL,IA,0.0033406753,0.0014833019,-55.59999847412109,↓,0.347654,NS,4/20,5,4,0.7830680000000001
Blood,MEFV,CD4_T,NL→AR,NL,AR,0.0033406753,0.0028407313,-15.0,↓,0.494525,NS,3/15,5,3,0.90937088172043
