tissue,lineage,pathway,comparison,stage1,stage2,mean_s1,mean_s2,pct_change,direction,p_value,sig,consistency,n_s1,n_s2
Liver,PlasmaB,glycolysis,NL→AR,NL,AR,0.237328,0.239097,0.7,↑,0.642857,NS,8/12,6,2
Liver,PlasmaB,glycolysis,NL→CR,NL,CR,0.237328,0.251124,5.8,↑,0.547619,NS,12/18,6,3
Liver,PlasmaB,glycolysis,IT→IA,IT,IA,0.238767,0.267266,11.9,↑,1.0,NS,13/25,5,5
Liver,PlasmaB,glycolysis,IA→AR,IA,AR,0.267266,0.239097,-10.5,↓,0.571429,NS,3/10,5,2
Liver,PlasmaB,glycolysis,CR→AR,CR,AR,0.251124,0.239097,-4.8,↓,0.8,NS,4/6,3,2
Liver,Myeloid,il15_mtor,NL→IT,NL,IT,0.023171,0.041041,77.1,↑,0.051948,†,26/30,6,5
Liver,Myeloid,il15_mtor,NL→IA,NL,IA,0.023171,0.028813,24.4,↑,0.792208,NS,17/30,6,5
Liver,Myeloid,il15_mtor,NL→AR,NL,AR,0.023171,0.032964,42.3,↑,0.166667,NS,15/18,6,3
Liver,Myeloid,il15_mtor,NL→CR,NL,CR,0.023171,0.033813,45.9,↑,0.166667,NS,15/18,6,3
Liver,Myeloid,il15_mtor,IT→IA,IT,IA,0.041041,0.028813,-29.8,↓,0.690476,NS,15/25,5,5
Liver,Myeloid,il15_mtor,IA→AR,IA,AR,0.028813,0.032964,14.4,↑,0.571429,NS,10/15,5,3
Liver,Myeloid,il15_mtor,CR→AR,CR,AR,0.033813,0.032964,-2.5,↓,1.0,NS,5/9,3,3
Liver,CD4_T,il15_mtor,NL→IT,NL,IT,0.074894,0.074176,-1.0,↓,1.0,NS,18/36,6,6
Liver,CD4_T,il15_mtor,NL→IA,NL,IA,0.074894,0.078512,4.8,↑,0.428571,NS,20/30,6,5
Liver,CD4_T,il15_mtor,NL→AR,NL,AR,0.074894,0.077936,4.1,↑,0.547619,NS,12/18,6,3
Liver,CD4_T,il15_mtor,NL→CR,NL,CR,0.074894,0.077968,4.1,↑,0.547619,NS,12/18,6,3
Liver,CD4_T,il15_mtor,IT→IA,IT,IA,0.074176,0.078512,5.8,↑,0.329004,NS,21/30,6,5
Liver,CD4_T,il15_mtor,IA→AR,IA,AR,0.078512,0.077936,-0.7,↓,1.0,NS,7/15,5,3
Liver,CD4_T,il15_mtor,CR→AR,CR,AR,0.077968,0.077936,-0.0,↓,1.0,NS,5/9,3,3
Liver,CD8_T,il15_mtor,NL→IT,NL,IT,0.076439,0.080562,5.4,↑,0.699134,NS,21/36,6,6
Liver,CD8_T,il15_mtor,NL→IA,NL,IA,0.076439,0.085754,12.2,↑,0.177489,NS,23/30,6,5
Liver,CD8_T,il15_mtor,NL→AR,NL,AR,0.076439,0.084126,10.1,↑,0.380952,NS,13/18,6,3
Liver,CD8_T,il15_mtor,NL→CR,NL,CR,0.076439,0.0718,-6.1,↓,0.547619,NS,12/18,6,3
Liver,CD8_T,il15_mtor,IT→IA,IT,IA,0.080562,0.085754,6.4,↑,0.246753,NS,22/30,6,5
Liver,CD8_T,il15_mtor,IA→AR,IA,AR,0.085754,0.084126,-1.9,↓,1.0,NS,7/15,5,3
Liver,CD8_T,il15_mtor,CR→AR,CR,AR,0.0718,0.084126,17.2,↑,0.1,NS,9/9,3,3
Liver,NK,il15_mtor,NL→IT,NL,IT,0.105639,0.120735,14.3,↑,0.428571,NS,20/30,6,5
Liver,NK,il15_mtor,NL→IA,NL,IA,0.105639,0.110931,5.0,↑,0.792208,NS,17/30,6,5
Liver,NK,il15_mtor,NL→AR,NL,AR,0.105639,0.108043,2.3,↑,1.0,NS,9/18,6,3
Liver,NK,il15_mtor,NL→CR,NL,CR,0.105639,0.124248,17.6,↑,0.166667,NS,15/18,6,3
Liver,NK,il15_mtor,IT→IA,IT,IA,0.120735,0.110931,-8.1,↓,0.420635,NS,17/25,5,5
Liver,NK,il15_mtor,IA→AR,IA,AR,0.110931,0.108043,-2.6,↓,0.785714,NS,6/15,5,3
Liver,NK,il15_mtor,CR→AR,CR,AR,0.124248,0.108043,-13.0,↓,0.1,NS,9/9,3,3
Liver,B,il15_mtor,NL→IT,NL,IT,0.074701,0.055448,-25.8,↓,0.428571,NS,20/30,6,5
Liver,B,il15_mtor,NL→IA,NL,IA,0.074701,0.050174,-32.8,↓,0.177489,NS,23/30,6,5
Liver,B,il15_mtor,NL→AR,NL,AR,0.074701,0.061498,-17.7,↓,0.904762,NS,10/18,6,3
Liver,B,il15_mtor,NL→CR,NL,CR,0.074701,0.048066,-35.7,↓,0.095238,†,16/18,6,3
Liver,B,il15_mtor,IT→IA,IT,IA,0.055448,0.050174,-9.5,↓,1.0,NS,12/25,5,5
Liver,B,il15_mtor,IA→AR,IA,AR,0.050174,0.061498,22.6,↑,0.392857,NS,11/15,5,3
Liver,B,il15_mtor,CR→AR,CR,AR,0.048066,0.061498,27.9,↑,0.2,NS,8/9,3,3
Liver,PlasmaB,il15_mtor,NL→IT,NL,IT,0.032446,0.039067,20.4,↑,0.536797,NS,19/30,6,5
Liver,PlasmaB,il15_mtor,NL→IA,NL,IA,0.032446,0.021987,-32.2,↓,0.792208,NS,17/30,6,5
Liver,PlasmaB,il15_mtor,NL→AR,NL,AR,0.032446,0.051668,59.2,↑,0.428571,NS,9/12,6,2
Liver,PlasmaB,il15_mtor,NL→CR,NL,CR,0.032446,0.031068,-4.2,↓,0.714286,NS,7/18,6,3
Liver,PlasmaB,il15_mtor,IT→IA,IT,IA,0.039067,0.021987,-43.7,↓,0.031746,*,23/25,5,5
Liver,PlasmaB,il15_mtor,IA→AR,IA,AR,0.021987,0.051668,135.0,↑,0.095238,†,10/10,5,2
Liver,PlasmaB,il15_mtor,CR→AR,CR,AR,0.031068,0.051668,66.3,↑,0.8,NS,4/6,3,2
Liver,Myeloid,immune_evasion,NL→IT,NL,IT,0.131839,0.169841,28.8,↑,0.177489,NS,23/30,6,5
Liver,Myeloid,immune_evasion,NL→IA,NL,IA,0.131839,0.14903,13.0,↑,0.428571,NS,20/30,6,5
Liver,Myeloid,immune_evasion,NL→AR,NL,AR,0.131839,0.181559,37.7,↑,0.047619,*,17/18,6,3
Liver,Myeloid,immune_evasion,NL→CR,NL,CR,0.131839,0.130681,-0.9,↓,1.0,NS,9/18,6,3
Liver,Myeloid,immune_evasion,IT→IA,IT,IA,0.169841,0.14903,-12.3,↓,0.420635,NS,17/25,5,5
Liver,Myeloid,immune_evasion,IA→AR,IA,AR,0.14903,0.181559,21.8,↑,0.25,NS,12/15,5,3
Liver,Myeloid,immune_evasion,CR→AR,CR,AR,0.130681,0.181559,38.9,↑,0.1,NS,9/9,3,3
Liver,CD4_T,immune_evasion,NL→IT,NL,IT,0.110514,0.103881,-6.0,↓,0.309524,NS,25/36,6,6
Liver,CD4_T,immune_evasion,NL→IA,NL,IA,0.110514,0.1009,-8.7,↓,0.536797,NS,19/30,6,5
Liver,CD4_T,immune_evasion,NL→AR,NL,AR,0.110514,0.091158,-17.5,↓,0.166667,NS,15/18,6,3
Liver,CD4_T,immune_evasion,NL→CR,NL,CR,0.110514,0.087036,-21.2,↓,0.261905,NS,14/18,6,3
Liver,CD4_T,immune_evasion,IT→IA,IT,IA,0.103881,0.1009,-2.9,↓,1.0,NS,15/30,6,5
Liver,CD4_T,immune_evasion,IA→AR,IA,AR,0.1009,0.091158,-9.7,↓,0.571429,NS,10/15,5,3
Liver,CD4_T,immune_evasion,CR→AR,CR,AR,0.087036,0.091158,4.7,↑,1.0,NS,5/9,3,3
Liver,CD8_T,immune_evasion,NL→IT,NL,IT,0.110926,0.107998,-2.6,↓,0.818182,NS,20/36,6,6
Liver,CD8_T,immune_evasion,NL→IA,NL,IA,0.110926,0.098602,-11.1,↓,0.792208,NS,17/30,6,5
Liver,CD8_T,immune_evasion,NL→AR,NL,AR,0.110926,0.088991,-19.8,↓,0.380952,NS,13/18,6,3
Liver,CD8_T,immune_evasion,NL→CR,NL,CR,0.110926,0.085341,-23.1,↓,0.261905,NS,14/18,6,3
Liver,CD8_T,immune_evasion,IT→IA,IT,IA,0.107998,0.098602,-8.7,↓,0.930736,NS,16/30,6,5
Liver,CD8_T,immune_evasion,IA→AR,IA,AR,0.098602,0.088991,-9.7,↓,0.571429,NS,10/15,5,3
Liver,CD8_T,immune_evasion,CR→AR,CR,AR,0.085341,0.088991,4.3,↑,1.0,NS,5/9,3,3
Liver,NK,immune_evasion,NL→IT,NL,IT,0.098265,0.096058,-2.2,↓,0.792208,NS,17/30,6,5
Liver,NK,immune_evasion,NL→IA,NL,IA,0.098265,0.089568,-8.9,↓,0.930736,NS,16/30,6,5
Liver,NK,immune_evasion,NL→AR,NL,AR,0.098265,0.078878,-19.7,↓,0.547619,NS,12/18,6,3
Liver,NK,immune_evasion,NL→CR,NL,CR,0.098265,0.082595,-15.9,↓,0.714286,NS,11/18,6,3
Liver,NK,immune_evasion,IT→IA,IT,IA,0.096058,0.089568,-6.8,↓,1.0,NS,12/25,5,5
Liver,NK,immune_evasion,IA→AR,IA,AR,0.089568,0.078878,-11.9,↓,0.571429,NS,10/15,5,3
Liver,NK,immune_evasion,CR→AR,CR,AR,0.082595,0.078878,-4.5,↓,0.7,NS,6/9,3,3
Liver,B,immune_evasion,NL→IT,NL,IT,0.035808,0.051826,44.7,↑,0.662338,NS,18/30,6,5
Liver,B,immune_evasion,NL→IA,NL,IA,0.035808,0.042349,18.3,↑,1.0,NS,15/30,6,5
Liver,B,immune_evasion,NL→AR,NL,AR,0.035808,0.04902,36.9,↑,0.547619,NS,12/18,6,3
Liver,B,immune_evasion,NL→CR,NL,CR,0.035808,0.037897,5.8,↑,1.0,NS,9/18,6,3
Liver,B,immune_evasion,IT→IA,IT,IA,0.051826,0.042349,-18.3,↓,1.0,NS,13/25,5,5
Liver,B,immune_evasion,IA→AR,IA,AR,0.042349,0.04902,15.8,↑,0.571429,NS,10/15,5,3
Liver,B,immune_evasion,CR→AR,CR,AR,0.037897,0.04902,29.3,↑,0.2,NS,8/9,3,3
Liver,PlasmaB,immune_evasion,NL→IT,NL,IT,0.040394,0.050216,24.3,↑,0.792208,NS,17/30,6,5
Liver,PlasmaB,immune_evasion,NL→IA,NL,IA,0.040394,0.040723,0.8,↑,0.930736,NS,14/30,6,5
Liver,PlasmaB,immune_evasion,NL→AR,NL,AR,0.040394,0.038067,-5.8,↓,1.0,NS,6/12,6,2
Liver,PlasmaB,immune_evasion,NL→CR,NL,CR,0.040394,0.03476,-13.9,↓,0.904762,NS,10/18,6,3
Liver,PlasmaB,immune_evasion,IT→IA,IT,IA,0.050216,0.040723,-18.9,↓,0.547619,NS,16/25,5,5
Liver,PlasmaB,immune_evasion,IA→AR,IA,AR,0.040723,0.038067,-6.5,↓,0.857143,NS,4/10,5,2
Liver,PlasmaB,immune_evasion,CR→AR,CR,AR,0.03476,0.038067,9.5,↑,1.0,NS,3/6,3,2
Liver,Myeloid,inflammasome,NL→IT,NL,IT,0.206714,0.24232,17.2,↑,0.329004,NS,21/30,6,5
Liver,Myeloid,inflammasome,NL→IA,NL,IA,0.206714,0.21078,2.0,↑,0.662338,NS,18/30,6,5
Liver,Myeloid,inflammasome,NL→AR,NL,AR,0.206714,0.290589,40.6,↑,0.166667,NS,15/18,6,3
Liver,Myeloid,inflammasome,NL→CR,NL,CR,0.206714,0.245614,18.8,↑,0.166667,NS,15/18,6,3
Liver,Myeloid,inflammasome,IT→IA,IT,IA,0.24232,0.21078,-13.0,↓,0.84127,NS,14/25,5,5
Liver,Myeloid,inflammasome,IA→AR,IA,AR,0.21078,0.290589,37.9,↑,0.571429,NS,10/15,5,3
Liver,Myeloid,inflammasome,CR→AR,CR,AR,0.245614,0.290589,18.3,↑,0.1,NS,9/9,3,3
Liver,CD4_T,inflammasome,NL→IT,NL,IT,0.035937,0.025653,-28.6,↓,0.179654,NS,27/36,6,6
Liver,CD4_T,inflammasome,NL→IA,NL,IA,0.035937,0.038849,8.1,↑,0.930736,NS,16/30,6,5
Liver,CD4_T,inflammasome,NL→AR,NL,AR,0.035937,0.04987,38.8,↑,0.380952,NS,13/18,6,3
Liver,CD4_T,inflammasome,NL→CR,NL,CR,0.035937,0.041172,14.6,↑,1.0,NS,9/18,6,3
Liver,CD4_T,inflammasome,IT→IA,IT,IA,0.025653,0.038849,51.4,↑,0.428571,NS,20/30,6,5
Liver,CD4_T,inflammasome,IA→AR,IA,AR,0.038849,0.04987,28.4,↑,0.571429,NS,10/15,5,3
Liver,CD4_T,inflammasome,CR→AR,CR,AR,0.041172,0.04987,21.1,↑,0.4,NS,7/9,3,3
Liver,CD8_T,inflammasome,NL→IT,NL,IT,0.030867,0.031844,3.2,↑,0.937229,NS,19/36,6,6
Liver,CD8_T,inflammasome,NL→IA,NL,IA,0.030867,0.042435,37.5,↑,0.329004,NS,21/30,6,5
Liver,CD8_T,inflammasome,NL→AR,NL,AR,0.030867,0.051977,68.4,↑,0.380952,NS,13/18,6,3
Liver,CD8_T,inflammasome,NL→CR,NL,CR,0.030867,0.043298,40.3,↑,0.547619,NS,12/18,6,3
Liver,CD8_T,inflammasome,IT→IA,IT,IA,0.031844,0.042435,33.3,↑,0.125541,NS,24/30,6,5
Liver,CD8_T,inflammasome,IA→AR,IA,AR,0.042435,0.051977,22.5,↑,0.785714,NS,9/15,5,3
Liver,CD8_T,inflammasome,CR→AR,CR,AR,0.043298,0.051977,20.0,↑,0.7,NS,6/9,3,3
Liver,NK,inflammasome,NL→IT,NL,IT,0.034015,0.032619,-4.1,↓,0.428571,NS,10/30,6,5
Liver,NK,inflammasome,NL→IA,NL,IA,0.034015,0.041499,22.0,↑,0.662338,NS,18/30,6,5
Liver,NK,inflammasome,NL→AR,NL,AR,0.034015,0.051319,50.9,↑,0.904762,NS,10/18,6,3
Liver,NK,inflammasome,NL→CR,NL,CR,0.034015,0.041847,23.0,↑,0.714286,NS,11/18,6,3
Liver,NK,inflammasome,IT→IA,IT,IA,0.032619,0.041499,27.2,↑,0.547619,NS,16/25,5,5
Liver,NK,inflammasome,IA→AR,IA,AR,0.041499,0.051319,23.7,↑,0.571429,NS,10/15,5,3
Liver,NK,inflammasome,CR→AR,CR,AR,0.041847,0.051319,22.6,↑,1.0,NS,5/9,3,3
Liver,B,inflammasome,NL→IT,NL,IT,0.01683,0.013065,-22.4,↓,0.645055,NS,17/30,6,5
Liver,B,inflammasome,NL→IA,NL,IA,0.01683,0.026577,57.9,↑,0.246753,NS,22/30,6,5
Liver,B,inflammasome,NL→AR,NL,AR,0.01683,0.026683,58.5,↑,0.261905,NS,14/18,6,3
Liver,B,inflammasome,NL→CR,NL,CR,0.01683,0.029649,76.2,↑,0.547619,NS,12/18,6,3
Liver,B,inflammasome,IT→IA,IT,IA,0.013065,0.026577,103.4,↑,0.142457,NS,20/25,5,5
Liver,B,inflammasome,IA→AR,IA,AR,0.026577,0.026683,0.4,↑,1.0,NS,8/15,5,3
Liver,B,inflammasome,CR→AR,CR,AR,0.029649,0.026683,-10.0,↓,1.0,NS,5/9,3,3
Liver,PlasmaB,inflammasome,NL→IT,NL,IT,0.013592,0.040081,194.9,↑,0.119846,NS,24/30,6,5
Liver,PlasmaB,inflammasome,NL→IA,NL,IA,0.013592,0.043093,217.0,↑,0.231045,NS,21/30,6,5
Liver,PlasmaB,inflammasome,NL→AR,NL,AR,0.013592,0.083558,514.7,↑,0.065133,†,12/12,6,2
Liver,PlasmaB,inflammasome,NL→CR,NL,CR,0.013592,0.073917,443.8,↑,0.027532,*,18/18,6,3
Liver,PlasmaB,inflammasome,IT→IA,IT,IA,0.040081,0.043093,7.5,↑,0.84127,NS,14/25,5,5
Liver,PlasmaB,inflammasome,IA→AR,IA,AR,0.043093,0.083558,93.9,↑,0.571429,NS,7/10,5,2
Liver,PlasmaB,inflammasome,CR→AR,CR,AR,0.073917,0.083558,13.0,↑,1.0,NS,3/6,3,2
Liver,Myeloid,memory_t,NL→IT,NL,IT,0.074496,0.111722,50.0,↑,0.030303,*,27/30,6,5
Liver,Myeloid,memory_t,NL→IA,NL,IA,0.074496,0.074404,-0.1,↓,0.930736,NS,16/30,6,5
Liver,Myeloid,memory_t,NL→AR,NL,AR,0.074496,0.099664,33.8,↑,0.166667,NS,15/18,6,3
Liver,Myeloid,memory_t,NL→CR,NL,CR,0.074496,0.085987,15.4,↑,0.714286,NS,11/18,6,3
Liver,Myeloid,memory_t,IT→IA,IT,IA,0.111722,0.074404,-33.4,↓,0.095238,†,21/25,5,5
Liver,Myeloid,memory_t,IA→AR,IA,AR,0.074404,0.099664,33.9,↑,0.142857,NS,13/15,5,3
Liver,Myeloid,memory_t,CR→AR,CR,AR,0.085987,0.099664,15.9,↑,1.0,NS,5/9,3,3
Liver,CD4_T,memory_t,NL→IT,NL,IT,0.207441,0.241035,16.2,↑,0.24026,NS,26/36,6,6
Liver,CD4_T,memory_t,NL→IA,NL,IA,0.207441,0.230479,11.1,↑,0.792208,NS,17/30,6,5
Liver,CD4_T,memory_t,NL→AR,NL,AR,0.207441,0.219688,5.9,↑,0.547619,NS,12/18,6,3
Liver,CD4_T,memory_t,NL→CR,NL,CR,0.207441,0.235437,13.5,↑,0.547619,NS,12/18,6,3
Liver,CD4_T,memory_t,IT→IA,IT,IA,0.241035,0.230479,-4.4,↓,0.930736,NS,16/30,6,5
Liver,CD4_T,memory_t,IA→AR,IA,AR,0.230479,0.219688,-4.7,↓,0.392857,NS,11/15,5,3
Liver,CD4_T,memory_t,CR→AR,CR,AR,0.235437,0.219688,-6.7,↓,0.7,NS,6/9,3,3
Liver,CD8_T,memory_t,NL→IT,NL,IT,0.186615,0.216328,15.9,↑,0.093074,†,29/36,6,6
Liver,CD8_T,memory_t,NL→IA,NL,IA,0.186615,0.18815,0.8,↑,1.0,NS,15/30,6,5
Liver,CD8_T,memory_t,NL→AR,NL,AR,0.186615,0.172798,-7.4,↓,0.714286,NS,11/18,6,3
Liver,CD8_T,memory_t,NL→CR,NL,CR,0.186615,0.190171,1.9,↑,0.714286,NS,11/18,6,3
Liver,CD8_T,memory_t,IT→IA,IT,IA,0.216328,0.18815,-13.0,↓,0.125541,NS,24/30,6,5
Liver,CD8_T,memory_t,IA→AR,IA,AR,0.18815,0.172798,-8.2,↓,0.571429,NS,10/15,5,3
Liver,CD8_T,memory_t,CR→AR,CR,AR,0.190171,0.172798,-9.1,↓,0.4,NS,7/9,3,3
Liver,NK,memory_t,NL→IT,NL,IT,0.094188,0.112234,19.2,↑,0.177489,NS,23/30,6,5
Liver,NK,memory_t,NL→IA,NL,IA,0.094188,0.113261,20.3,↑,0.082251,†,25/30,6,5
Liver,NK,memory_t,NL→AR,NL,AR,0.094188,0.117113,24.3,↑,0.095238,†,16/18,6,3
Liver,NK,memory_t,NL→CR,NL,CR,0.094188,0.12728,35.1,↑,0.02381,*,18/18,6,3
Liver,NK,memory_t,IT→IA,IT,IA,0.112234,0.113261,0.9,↑,1.0,NS,13/25,5,5
Liver,NK,memory_t,IA→AR,IA,AR,0.113261,0.117113,3.4,↑,1.0,NS,8/15,5,3
Liver,NK,memory_t,CR→AR,CR,AR,0.12728,0.117113,-8.0,↓,0.7,NS,6/9,3,3
Liver,B,memory_t,NL→IT,NL,IT,0.095618,0.095168,-0.5,↓,0.662338,NS,18/30,6,5
Liver,B,memory_t,NL→IA,NL,IA,0.095618,0.108394,13.4,↑,0.662338,NS,18/30,6,5
Liver,B,memory_t,NL→AR,NL,AR,0.095618,0.115335,20.6,↑,0.714286,NS,11/18,6,3
Liver,B,memory_t,NL→CR,NL,CR,0.095618,0.119983,25.5,↑,0.714286,NS,11/18,6,3
Liver,B,memory_t,IT→IA,IT,IA,0.095168,0.108394,13.9,↑,0.420635,NS,17/25,5,5
Liver,B,memory_t,IA→AR,IA,AR,0.108394,0.115335,6.4,↑,1.0,NS,7/15,5,3
Liver,B,memory_t,CR→AR,CR,AR,0.119983,0.115335,-3.9,↓,1.0,NS,5/9,3,3
Liver,PlasmaB,memory_t,NL→IT,NL,IT,0.055734,0.069152,24.1,↑,0.428571,NS,20/30,6,5
Liver,PlasmaB,memory_t,NL→IA,NL,IA,0.055734,0.082085,47.3,↑,0.125541,NS,24/30,6,5
Liver,PlasmaB,memory_t,NL→AR,NL,AR,0.055734,0.060177,8.0,↑,0.642857,NS,8/12,6,2
Liver,PlasmaB,memory_t,NL→CR,NL,CR,0.055734,0.070552,26.6,↑,0.547619,NS,12/18,6,3
Liver,PlasmaB,memory_t,IT→IA,IT,IA,0.069152,0.082085,18.7,↑,0.84127,NS,14/25,5,5
Liver,PlasmaB,memory_t,IA→AR,IA,AR,0.082085,0.060177,-26.7,↓,0.380952,NS,8/10,5,2
Liver,PlasmaB,memory_t,CR→AR,CR,AR,0.070552,0.060177,-14.7,↓,1.0,NS,3/6,3,2
Liver,Myeloid,metabolic_recovery,NL→IT,NL,IT,0.013391,0.007622,-43.1,↓,0.360216,NS,20/30,6,5
Liver,Myeloid,metabolic_recovery,NL→IA,NL,IA,0.013391,0.007499,-44.0,↓,0.454772,NS,18/30,6,5
Liver,Myeloid,metabolic_recovery,NL→AR,NL,AR,0.013391,0.027347,104.2,↑,0.547619,NS,12/18,6,3
Liver,Myeloid,metabolic_recovery,NL→CR,NL,CR,0.013391,0.009382,-29.9,↓,0.261905,NS,14/18,6,3
Liver,Myeloid,metabolic_recovery,IT→IA,IT,IA,0.007622,0.007499,-1.6,↓,0.746476,NS,13/25,5,5
Liver,Myeloid,metabolic_recovery,IA→AR,IA,AR,0.007499,0.027347,264.7,↑,0.2217,NS,12/15,5,3
Liver,Myeloid,metabolic_recovery,CR→AR,CR,AR,0.009382,0.027347,191.5,↑,0.7,NS,6/9,3,3
Liver,CD4_T,metabolic_recovery,NL→IT,NL,IT,0.024936,0.026073,4.6,↑,0.818182,NS,16/36,6,6
Liver,CD4_T,metabolic_recovery,NL→IA,NL,IA,0.024936,0.021919,-12.1,↓,0.428571,NS,20/30,6,5
Liver,CD4_T,metabolic_recovery,NL→AR,NL,AR,0.024936,0.021222,-14.9,↓,0.547619,NS,12/18,6,3
Liver,CD4_T,metabolic_recovery,NL→CR,NL,CR,0.024936,0.026862,7.7,↑,0.714286,NS,11/18,6,3
Liver,CD4_T,metabolic_recovery,IT→IA,IT,IA,0.026073,0.021919,-15.9,↓,0.329004,NS,21/30,6,5
Liver,CD4_T,metabolic_recovery,IA→AR,IA,AR,0.021919,0.021222,-3.2,↓,0.571429,NS,10/15,5,3
Liver,CD4_T,metabolic_recovery,CR→AR,CR,AR,0.026862,0.021222,-21.0,↓,0.4,NS,7/9,3,3
Liver,CD8_T,metabolic_recovery,NL→IT,NL,IT,0.022605,0.027714,22.6,↑,0.818182,NS,20/36,6,6
Liver,CD8_T,metabolic_recovery,NL→IA,NL,IA,0.022605,0.023195,2.6,↑,0.930736,NS,16/30,6,5
Liver,CD8_T,metabolic_recovery,NL→AR,NL,AR,0.022605,0.024668,9.1,↑,0.904762,NS,10/18,6,3
Liver,CD8_T,metabolic_recovery,NL→CR,NL,CR,0.022605,0.029111,28.8,↑,0.261905,NS,14/18,6,3
Liver,CD8_T,metabolic_recovery,IT→IA,IT,IA,0.027714,0.023195,-16.3,↓,0.930736,NS,16/30,6,5
Liver,CD8_T,metabolic_recovery,IA→AR,IA,AR,0.023195,0.024668,6.4,↑,0.571429,NS,10/15,5,3
Liver,CD8_T,metabolic_recovery,CR→AR,CR,AR,0.029111,0.024668,-15.3,↓,0.4,NS,7/9,3,3
Liver,NK,metabolic_recovery,NL→IT,NL,IT,0.025789,0.022122,-14.2,↓,0.329004,NS,21/30,6,5
Liver,NK,metabolic_recovery,NL→IA,NL,IA,0.025789,0.022002,-14.7,↓,0.125541,NS,24/30,6,5
Liver,NK,metabolic_recovery,NL→AR,NL,AR,0.025789,0.026126,1.3,↑,1.0,NS,9/18,6,3
Liver,NK,metabolic_recovery,NL→CR,NL,CR,0.025789,0.030051,16.5,↑,0.714286,NS,11/18,6,3
Liver,NK,metabolic_recovery,IT→IA,IT,IA,0.022122,0.022002,-0.5,↓,1.0,NS,12/25,5,5
Liver,NK,metabolic_recovery,IA→AR,IA,AR,0.022002,0.026126,18.7,↑,0.142857,NS,13/15,5,3
Liver,NK,metabolic_recovery,CR→AR,CR,AR,0.030051,0.026126,-13.1,↓,0.7,NS,6/9,3,3
Liver,B,metabolic_recovery,NL→IT,NL,IT,0.018365,0.051634,181.2,↑,0.119846,NS,24/30,6,5
Liver,B,metabolic_recovery,NL→IA,NL,IA,0.018365,0.025111,36.7,↑,0.647329,NS,18/30,6,5
Liver,B,metabolic_recovery,NL→AR,NL,AR,0.018365,0.0155,-15.6,↓,0.697334,NS,11/18,6,3
Liver,B,metabolic_recovery,NL→CR,NL,CR,0.018365,0.029018,58.0,↑,0.36415,NS,13/18,6,3
Liver,B,metabolic_recovery,IT→IA,IT,IA,0.051634,0.025111,-51.4,↓,0.095238,†,21/25,5,5
Liver,B,metabolic_recovery,IA→AR,IA,AR,0.025111,0.0155,-38.3,↓,0.035714,*,15/15,5,3
Liver,B,metabolic_recovery,CR→AR,CR,AR,0.029018,0.0155,-46.6,↓,0.4,NS,7/9,3,3
Liver,PlasmaB,metabolic_recovery,NL→IT,NL,IT,0.016636,0.008274,-50.3,↓,0.407016,NS,19/30,6,5
Liver,PlasmaB,metabolic_recovery,NL→IA,NL,IA,0.016636,0.015436,-7.2,↓,0.782252,NS,16/30,6,5
Liver,PlasmaB,metabolic_recovery,NL→AR,NL,AR,0.016636,0.00372,-77.6,↓,0.285714,NS,10/12,6,2
Liver,PlasmaB,metabolic_recovery,NL→CR,NL,CR,0.016636,0.005339,-67.9,↓,0.261905,NS,14/18,6,3
Liver,PlasmaB,metabolic_recovery,IT→IA,IT,IA,0.008274,0.015436,86.6,↑,1.0,NS,11/25,5,5
Liver,PlasmaB,metabolic_recovery,IA→AR,IA,AR,0.015436,0.00372,-75.9,↓,1.0,NS,5/10,5,2
Liver,PlasmaB,metabolic_recovery,CR→AR,CR,AR,0.005339,0.00372,-30.3,↓,0.8,NS,4/6,3,2
Liver,Myeloid,mito_dysfunction,NL→IT,NL,IT,0.857273,0.928766,8.3,↑,0.246753,NS,22/30,6,5
Liver,Myeloid,mito_dysfunction,NL→IA,NL,IA,0.857273,0.886168,3.4,↑,0.930736,NS,16/30,6,5
Liver,Myeloid,mito_dysfunction,NL→AR,NL,AR,0.857273,0.950941,10.9,↑,0.095238,†,16/18,6,3
Liver,Myeloid,mito_dysfunction,NL→CR,NL,CR,0.857273,0.929354,8.4,↑,0.261905,NS,14/18,6,3
Liver,Myeloid,mito_dysfunction,IT→IA,IT,IA,0.928766,0.886168,-4.6,↓,0.420635,NS,17/25,5,5
Liver,Myeloid,mito_dysfunction,IA→AR,IA,AR,0.886168,0.950941,7.3,↑,0.25,NS,12/15,5,3
Liver,Myeloid,mito_dysfunction,CR→AR,CR,AR,0.929354,0.950941,2.3,↑,0.1,NS,9/9,3,3
Liver,CD4_T,mito_dysfunction,NL→IT,NL,IT,0.870234,0.905777,4.1,↑,0.132035,NS,28/36,6,6
Liver,CD4_T,mito_dysfunction,NL→IA,NL,IA,0.870234,0.885046,1.7,↑,0.792208,NS,17/30,6,5
Liver,CD4_T,mito_dysfunction,NL→AR,NL,AR,0.870234,0.911791,4.8,↑,0.047619,*,17/18,6,3
Liver,CD4_T,mito_dysfunction,NL→CR,NL,CR,0.870234,0.900407,3.5,↑,0.380952,NS,13/18,6,3
Liver,CD4_T,mito_dysfunction,IT→IA,IT,IA,0.905777,0.885046,-2.3,↓,0.792208,NS,17/30,6,5
Liver,CD4_T,mito_dysfunction,IA→AR,IA,AR,0.885046,0.911791,3.0,↑,0.785714,NS,9/15,5,3
