tissue,gene,lineage,comparison,stage1,stage2,mean_s1,mean_s2,pct_change,direction,p_value,sig,consistency,n_s1,n_s2
Blood,COL1A1,Myeloid,NL→IT,NL,IT,0.0,0.0,0.0,↑,1.0,NS,0/25,5,5
Blood,COL1A1,Myeloid,NL→IA,NL,IA,0.0,0.0036061057,99999.0,↑,0.371093,NS,5/20,5,4
Blood,COL1A1,Myeloid,NL→AR,NL,AR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,COL1A1,Myeloid,NL→CR,NL,CR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,COL1A1,Myeloid,IT→IA,IT,IA,0.0,0.0036061057,99999.0,↑,0.371093,NS,5/20,5,4
Blood,COL1A1,Myeloid,IA→AR,IA,AR,0.0036061057,0.0,-100.0,↓,0.563703,NS,3/12,4,3
Blood,COL1A1,Myeloid,CR→AR,CR,AR,0.0,0.0,0.0,↑,1.0,NS,0/9,3,3
Blood,COL1A1,CD4_T,NL→IT,NL,IT,0.00016251749,5.6660087e-05,-65.0999984741211,↓,1.0,NS,5/25,5,5
Blood,COL1A1,CD4_T,NL→IA,NL,IA,0.00016251749,0.0018304476,1026.300048828125,↑,0.466854,NS,9/20,5,4
Blood,COL1A1,CD4_T,NL→AR,NL,AR,0.00016251749,0.0,-100.0,↓,0.605577,NS,3/15,5,3
Blood,COL1A1,CD4_T,NL→CR,NL,CR,0.00016251749,0.00064492837,296.79998779296875,↑,0.203872,NS,12/15,5,3
Blood,COL1A1,CD4_T,IT→IA,IT,IA,5.6660087e-05,0.0018304476,3130.60009765625,↑,0.308369,NS,10/20,5,4
Blood,COL1A1,CD4_T,IA→AR,IA,AR,0.0018304476,0.0,-100.0,↓,0.270289,NS,6/12,4,3
Blood,COL1A1,CD4_T,CR→AR,CR,AR,0.00064492837,0.0,-100.0,↓,0.063603,†,9/9,3,3
Blood,COL1A1,CD8_T,NL→IT,NL,IT,0.0,0.0,0.0,↑,1.0,NS,0/25,5,5
Blood,COL1A1,CD8_T,NL→IA,NL,IA,0.0,0.0025528192,99999.0,↑,0.371093,NS,5/20,5,4
Blood,COL1A1,CD8_T,NL→AR,NL,AR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,COL1A1,CD8_T,NL→CR,NL,CR,0.0,0.0012336719,99999.0,↑,0.016805,*,15/15,5,3
Blood,COL1A1,CD8_T,IT→IA,IT,IA,0.0,0.0025528192,99999.0,↑,0.371093,NS,5/20,5,4
Blood,COL1A1,CD8_T,IA→AR,IA,AR,0.0025528192,0.0,-100.0,↓,0.563703,NS,3/12,4,3
Blood,COL1A1,CD8_T,CR→AR,CR,AR,0.0012336719,0.0,-100.0,↓,0.063603,†,9/9,3,3
Blood,COL1A1,NK,NL→IT,NL,IT,0.0,0.0,0.0,↑,1.0,NS,0/25,5,5
Blood,COL1A1,NK,NL→IA,NL,IA,0.0,0.00059011136,99999.0,↑,0.371093,NS,5/20,5,4
Blood,COL1A1,NK,NL→AR,NL,AR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,COL1A1,NK,NL→CR,NL,CR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,COL1A1,NK,IT→IA,IT,IA,0.0,0.00059011136,99999.0,↑,0.371093,NS,5/20,5,4
Blood,COL1A1,NK,IA→AR,IA,AR,0.00059011136,0.0,-100.0,↓,0.563703,NS,3/12,4,3
Blood,COL1A1,NK,CR→AR,CR,AR,0.0,0.0,0.0,↑,1.0,NS,0/9,3,3
Blood,COL1A1,B,NL→IT,NL,IT,0.0,0.0,0.0,↑,1.0,NS,0/25,5,5
Blood,COL1A1,B,NL→IA,NL,IA,0.0,0.0,0.0,↑,1.0,NS,0/20,5,4
Blood,COL1A1,B,NL→AR,NL,AR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,COL1A1,B,NL→CR,NL,CR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,COL1A1,B,IT→IA,IT,IA,0.0,0.0,0.0,↑,1.0,NS,0/20,5,4
Blood,COL1A1,B,IA→AR,IA,AR,0.0,0.0,0.0,↑,1.0,NS,0/12,4,3
Blood,COL1A1,B,CR→AR,CR,AR,0.0,0.0,0.0,↑,1.0,NS,0/9,3,3
Blood,COL1A1,PlasmaB,NL→IT,NL,IT,0.0,0.0,0.0,↑,1.0,NS,0/25,5,5
Blood,COL1A1,PlasmaB,NL→IA,NL,IA,0.0,0.0,0.0,↑,1.0,NS,0/20,5,4
Blood,COL1A1,PlasmaB,NL→AR,NL,AR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,COL1A1,PlasmaB,NL→CR,NL,CR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,COL1A1,PlasmaB,IT→IA,IT,IA,0.0,0.0,0.0,↑,1.0,NS,0/20,5,4
Blood,COL1A1,PlasmaB,IA→AR,IA,AR,0.0,0.0,0.0,↑,1.0,NS,0/12,4,3
Blood,COL1A1,PlasmaB,CR→AR,CR,AR,0.0,0.0,0.0,↑,1.0,NS,0/9,3,3
Blood,COL3A1,Myeloid,NL→IT,NL,IT,0.0,0.0,0.0,↑,1.0,NS,0/25,5,5
Blood,COL3A1,Myeloid,NL→IA,NL,IA,0.0,0.0,0.0,↑,1.0,NS,0/20,5,4
Blood,COL3A1,Myeloid,NL→AR,NL,AR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,COL3A1,Myeloid,NL→CR,NL,CR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,COL3A1,Myeloid,IT→IA,IT,IA,0.0,0.0,0.0,↑,1.0,NS,0/20,5,4
Blood,COL3A1,Myeloid,IA→AR,IA,AR,0.0,0.0,0.0,↑,1.0,NS,0/12,4,3
Blood,COL3A1,Myeloid,CR→AR,CR,AR,0.0,0.0,0.0,↑,1.0,NS,0/9,3,3
Blood,COL3A1,CD4_T,NL→IT,NL,IT,0.0,0.0,0.0,↑,1.0,NS,0/25,5,5
Blood,COL3A1,CD4_T,NL→IA,NL,IA,0.0,0.00033466442,99999.0,↑,0.371093,NS,5/20,5,4
Blood,COL3A1,CD4_T,NL→AR,NL,AR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,COL3A1,CD4_T,NL→CR,NL,CR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,COL3A1,CD4_T,IT→IA,IT,IA,0.0,0.00033466442,99999.0,↑,0.371093,NS,5/20,5,4
Blood,COL3A1,CD4_T,IA→AR,IA,AR,0.00033466442,0.0,-100.0,↓,0.563703,NS,3/12,4,3
Blood,COL3A1,CD4_T,CR→AR,CR,AR,0.0,0.0,0.0,↑,1.0,NS,0/9,3,3
Blood,COL3A1,CD8_T,NL→IT,NL,IT,0.0,0.0,0.0,↑,1.0,NS,0/25,5,5
Blood,COL3A1,CD8_T,NL→IA,NL,IA,0.0,0.0,0.0,↑,1.0,NS,0/20,5,4
Blood,COL3A1,CD8_T,NL→AR,NL,AR,0.0,0.00039840935,99999.0,↑,0.078983,†,10/15,5,3
Blood,COL3A1,CD8_T,NL→CR,NL,CR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,COL3A1,CD8_T,IT→IA,IT,IA,0.0,0.0,0.0,↑,1.0,NS,0/20,5,4
Blood,COL3A1,CD8_T,IA→AR,IA,AR,0.0,0.00039840935,99999.0,↑,0.122745,NS,8/12,4,3
Blood,COL3A1,CD8_T,CR→AR,CR,AR,0.0,0.00039840935,99999.0,↑,0.196706,NS,6/9,3,3
Blood,COL3A1,NK,NL→IT,NL,IT,0.0,0.0,0.0,↑,1.0,NS,0/25,5,5
Blood,COL3A1,NK,NL→IA,NL,IA,0.0,0.0,0.0,↑,1.0,NS,0/20,5,4
Blood,COL3A1,NK,NL→AR,NL,AR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,COL3A1,NK,NL→CR,NL,CR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,COL3A1,NK,IT→IA,IT,IA,0.0,0.0,0.0,↑,1.0,NS,0/20,5,4
Blood,COL3A1,NK,IA→AR,IA,AR,0.0,0.0,0.0,↑,1.0,NS,0/12,4,3
Blood,COL3A1,NK,CR→AR,CR,AR,0.0,0.0,0.0,↑,1.0,NS,0/9,3,3
Blood,COL3A1,B,NL→IT,NL,IT,0.0,0.0,0.0,↑,1.0,NS,0/25,5,5
Blood,COL3A1,B,NL→IA,NL,IA,0.0,0.0,0.0,↑,1.0,NS,0/20,5,4
Blood,COL3A1,B,NL→AR,NL,AR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,COL3A1,B,NL→CR,NL,CR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,COL3A1,B,IT→IA,IT,IA,0.0,0.0,0.0,↑,1.0,NS,0/20,5,4
Blood,COL3A1,B,IA→AR,IA,AR,0.0,0.0,0.0,↑,1.0,NS,0/12,4,3
Blood,COL3A1,B,CR→AR,CR,AR,0.0,0.0,0.0,↑,1.0,NS,0/9,3,3
Blood,COL3A1,PlasmaB,NL→IT,NL,IT,0.0,0.0,0.0,↑,1.0,NS,0/25,5,5
Blood,COL3A1,PlasmaB,NL→IA,NL,IA,0.0,0.0,0.0,↑,1.0,NS,0/20,5,4
Blood,COL3A1,PlasmaB,NL→AR,NL,AR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,COL3A1,PlasmaB,NL→CR,NL,CR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,COL3A1,PlasmaB,IT→IA,IT,IA,0.0,0.0,0.0,↑,1.0,NS,0/20,5,4
Blood,COL3A1,PlasmaB,IA→AR,IA,AR,0.0,0.0,0.0,↑,1.0,NS,0/12,4,3
Blood,COL3A1,PlasmaB,CR→AR,CR,AR,0.0,0.0,0.0,↑,1.0,NS,0/9,3,3
Blood,COX4I1,Myeloid,NL→IT,NL,IT,2.6197052,2.6340885,0.5,↑,1.0,NS,12/25,5,5
Blood,COX4I1,Myeloid,NL→IA,NL,IA,2.6197052,2.662787,1.600000023841858,↑,1.0,NS,10/20,5,4
Blood,COX4I1,Myeloid,NL→AR,NL,AR,2.6197052,2.7265632,4.099999904632568,↑,0.785714,NS,9/15,5,3
Blood,COX4I1,Myeloid,NL→CR,NL,CR,2.6197052,2.6162462,-0.1000000014901161,↓,1.0,NS,8/15,5,3
Blood,COX4I1,Myeloid,IT→IA,IT,IA,2.6340885,2.662787,1.100000023841858,↑,0.555556,NS,13/20,5,4
Blood,COX4I1,Myeloid,IA→AR,IA,AR,2.662787,2.7265632,2.400000095367432,↑,0.857143,NS,7/12,4,3
Blood,COX4I1,Myeloid,CR→AR,CR,AR,2.6162462,2.7265632,4.199999809265137,↑,1.0,NS,5/9,3,3
Blood,COX4I1,CD4_T,NL→IT,NL,IT,2.6575437,2.7559257,3.700000047683716,↑,0.547619,NS,16/25,5,5
Blood,COX4I1,CD4_T,NL→IA,NL,IA,2.6575437,2.5922096,-2.5,↓,1.0,NS,10/20,5,4
Blood,COX4I1,CD4_T,NL→AR,NL,AR,2.6575437,2.870121,8.0,↑,0.142857,NS,13/15,5,3
Blood,COX4I1,CD4_T,NL→CR,NL,CR,2.6575437,2.7111683,2.0,↑,0.785714,NS,9/15,5,3
Blood,COX4I1,CD4_T,IT→IA,IT,IA,2.7559257,2.5922096,-5.900000095367432,↓,0.555556,NS,13/20,5,4
Blood,COX4I1,CD4_T,IA→AR,IA,AR,2.5922096,2.870121,10.699999809265137,↑,0.228571,NS,10/12,4,3
Blood,COX4I1,CD4_T,CR→AR,CR,AR,2.7111683,2.870121,5.900000095367432,↑,0.4,NS,7/9,3,3
Blood,COX4I1,CD8_T,NL→IT,NL,IT,2.5449233,2.759006,8.399999618530273,↑,0.150794,NS,20/25,5,5
Blood,COX4I1,CD8_T,NL→IA,NL,IA,2.5449233,2.5292327,-0.6000000238418579,↓,0.904762,NS,9/20,5,4
Blood,COX4I1,CD8_T,NL→AR,NL,AR,2.5449233,2.7329197,7.400000095367432,↑,0.25,NS,12/15,5,3
Blood,COX4I1,CD8_T,NL→CR,NL,CR,2.5449233,2.726909,7.199999809265137,↑,0.392857,NS,11/15,5,3
Blood,COX4I1,CD8_T,IT→IA,IT,IA,2.759006,2.5292327,-8.300000190734863,↓,0.412698,NS,14/20,5,4
Blood,COX4I1,CD8_T,IA→AR,IA,AR,2.5292327,2.7329197,8.100000381469727,↑,0.628571,NS,8/12,4,3
Blood,COX4I1,CD8_T,CR→AR,CR,AR,2.726909,2.7329197,0.2000000029802322,↑,1.0,NS,4/9,3,3
Blood,COX4I1,NK,NL→IT,NL,IT,2.1400616,2.233419,4.400000095367432,↑,0.547619,NS,16/25,5,5
Blood,COX4I1,NK,NL→IA,NL,IA,2.1400616,2.172313,1.5,↑,0.904762,NS,11/20,5,4
Blood,COX4I1,NK,NL→AR,NL,AR,2.1400616,2.369253,10.699999809265137,↑,0.142857,NS,13/15,5,3
Blood,COX4I1,NK,NL→CR,NL,CR,2.1400616,2.3191717,8.399999618530273,↑,0.142857,NS,13/15,5,3
Blood,COX4I1,NK,IT→IA,IT,IA,2.233419,2.172313,-2.700000047683716,↓,0.412698,NS,14/20,5,4
Blood,COX4I1,NK,IA→AR,IA,AR,2.172313,2.369253,9.100000381469728,↑,0.228571,NS,10/12,4,3
Blood,COX4I1,NK,CR→AR,CR,AR,2.3191717,2.369253,2.200000047683716,↑,0.7,NS,6/9,3,3
Blood,COX4I1,B,NL→IT,NL,IT,2.571101,2.6079147,1.399999976158142,↑,1.0,NS,13/25,5,5
Blood,COX4I1,B,NL→IA,NL,IA,2.571101,2.5136015,-2.200000047683716,↓,0.904762,NS,11/20,5,4
Blood,COX4I1,B,NL→AR,NL,AR,2.571101,2.7851484,8.300000190734863,↑,0.392857,NS,11/15,5,3
Blood,COX4I1,B,NL→CR,NL,CR,2.571101,2.705179,5.199999809265137,↑,0.785714,NS,9/15,5,3
Blood,COX4I1,B,IT→IA,IT,IA,2.6079147,2.5136015,-3.5999999046325684,↓,0.555556,NS,13/20,5,4
Blood,COX4I1,B,IA→AR,IA,AR,2.5136015,2.7851484,10.800000190734863,↑,0.114286,NS,11/12,4,3
Blood,COX4I1,B,CR→AR,CR,AR,2.705179,2.7851484,3.0,↑,1.0,NS,5/9,3,3
Blood,COX4I1,PlasmaB,NL→IT,NL,IT,2.1380703,2.3491817,9.899999618530272,↑,0.309524,NS,18/25,5,5
Blood,COX4I1,PlasmaB,NL→IA,NL,IA,2.1380703,2.0563638,-3.799999952316284,↓,0.730159,NS,8/20,5,4
Blood,COX4I1,PlasmaB,NL→AR,NL,AR,2.1380703,2.1656554,1.2999999523162842,↑,1.0,NS,7/15,5,3
Blood,COX4I1,PlasmaB,NL→CR,NL,CR,2.1380703,2.2948434,7.300000190734863,↑,0.571429,NS,10/15,5,3
Blood,COX4I1,PlasmaB,IT→IA,IT,IA,2.3491817,2.0563638,-12.5,↓,0.412698,NS,14/20,5,4
Blood,COX4I1,PlasmaB,IA→AR,IA,AR,2.0563638,2.1656554,5.300000190734863,↑,0.628571,NS,4/12,4,3
Blood,COX4I1,PlasmaB,CR→AR,CR,AR,2.2948434,2.1656554,-5.599999904632568,↓,0.4,NS,7/9,3,3
Blood,CPT1A,Myeloid,NL→IT,NL,IT,0.12237306,0.18573235,51.79999923706055,↑,0.309524,NS,18/25,5,5
Blood,CPT1A,Myeloid,NL→IA,NL,IA,0.12237306,0.20530038,67.80000305175781,↑,0.111111,NS,17/20,5,4
Blood,CPT1A,Myeloid,NL→AR,NL,AR,0.12237306,0.16825533,37.5,↑,0.571429,NS,10/15,5,3
Blood,CPT1A,Myeloid,NL→CR,NL,CR,0.12237306,0.22562753,84.4000015258789,↑,0.25,NS,12/15,5,3
Blood,CPT1A,Myeloid,IT→IA,IT,IA,0.18573235,0.20530038,10.5,↑,0.730159,NS,12/20,5,4
Blood,CPT1A,Myeloid,IA→AR,IA,AR,0.20530038,0.16825533,-18.0,↓,0.857143,NS,7/12,4,3
Blood,CPT1A,Myeloid,CR→AR,CR,AR,0.22562753,0.16825533,-25.399999618530277,↓,0.4,NS,7/9,3,3
Blood,CPT1A,CD4_T,NL→IT,NL,IT,0.14667949,0.079907484,-45.5,↓,0.222222,NS,19/25,5,5
Blood,CPT1A,CD4_T,NL→IA,NL,IA,0.14667949,0.12682545,-13.5,↓,0.904762,NS,11/20,5,4
Blood,CPT1A,CD4_T,NL→AR,NL,AR,0.14667949,0.07096531,-51.59999847412109,↓,0.25,NS,12/15,5,3
Blood,CPT1A,CD4_T,NL→CR,NL,CR,0.14667949,0.075813316,-48.29999923706055,↓,0.25,NS,12/15,5,3
Blood,CPT1A,CD4_T,IT→IA,IT,IA,0.079907484,0.12682545,58.70000076293945,↑,0.285714,NS,15/20,5,4
Blood,CPT1A,CD4_T,IA→AR,IA,AR,0.12682545,0.07096531,-44.0,↓,0.4,NS,9/12,4,3
Blood,CPT1A,CD4_T,CR→AR,CR,AR,0.075813316,0.07096531,-6.400000095367432,↓,1.0,NS,5/9,3,3
Blood,CPT1A,CD8_T,NL→IT,NL,IT,0.14851063,0.110435486,-25.600000381469727,↓,0.309524,NS,18/25,5,5
Blood,CPT1A,CD8_T,NL→IA,NL,IA,0.14851063,0.14991863,0.8999999761581421,↑,1.0,NS,10/20,5,4
Blood,CPT1A,CD8_T,NL→AR,NL,AR,0.14851063,0.11306089,-23.899999618530277,↓,0.571429,NS,10/15,5,3
Blood,CPT1A,CD8_T,NL→CR,NL,CR,0.14851063,0.103058614,-30.600000381469727,↓,0.25,NS,12/15,5,3
Blood,CPT1A,CD8_T,IT→IA,IT,IA,0.110435486,0.14991863,35.79999923706055,↑,0.412698,NS,14/20,5,4
Blood,CPT1A,CD8_T,IA→AR,IA,AR,0.14991863,0.11306089,-24.600000381469727,↓,0.4,NS,9/12,4,3
Blood,CPT1A,CD8_T,CR→AR,CR,AR,0.103058614,0.11306089,9.699999809265137,↑,1.0,NS,4/9,3,3
Blood,CPT1A,NK,NL→IT,NL,IT,0.1570347,0.16453189,4.800000190734863,↑,1.0,NS,13/25,5,5
Blood,CPT1A,NK,NL→IA,NL,IA,0.1570347,0.22849162,45.5,↑,0.063492,†,18/20,5,4
Blood,CPT1A,NK,NL→AR,NL,AR,0.1570347,0.17386055,10.699999809265137,↑,1.0,NS,8/15,5,3
Blood,CPT1A,NK,NL→CR,NL,CR,0.1570347,0.1942076,23.700000762939453,↑,0.142857,NS,13/15,5,3
Blood,CPT1A,NK,IT→IA,IT,IA,0.16453189,0.22849162,38.900001525878906,↑,0.412698,NS,14/20,5,4
Blood,CPT1A,NK,IA→AR,IA,AR,0.22849162,0.17386055,-23.899999618530277,↓,0.628571,NS,8/12,4,3
Blood,CPT1A,NK,CR→AR,CR,AR,0.1942076,0.17386055,-10.5,↓,1.0,NS,5/9,3,3
Blood,CPT1A,B,NL→IT,NL,IT,0.104089364,0.041948833,-59.70000076293945,↓,0.420635,NS,17/25,5,5
Blood,CPT1A,B,NL→IA,NL,IA,0.104089364,0.07929951,-23.799999237060547,↓,1.0,NS,10/20,5,4
Blood,CPT1A,B,NL→AR,NL,AR,0.104089364,0.060716376,-41.70000076293945,↓,0.571429,NS,10/15,5,3
Blood,CPT1A,B,NL→CR,NL,CR,0.104089364,0.06114107,-41.29999923706055,↓,0.571429,NS,10/15,5,3
Blood,CPT1A,B,IT→IA,IT,IA,0.041948833,0.07929951,89.0,↑,0.285714,NS,15/20,5,4
Blood,CPT1A,B,IA→AR,IA,AR,0.07929951,0.060716376,-23.399999618530277,↓,0.857143,NS,7/12,4,3
Blood,CPT1A,B,CR→AR,CR,AR,0.06114107,0.060716376,-0.699999988079071,↓,0.7,NS,3/9,3,3
Blood,CPT1A,PlasmaB,NL→IT,NL,IT,0.12519412,0.15389636,22.899999618530277,↑,0.420635,NS,17/25,5,5
Blood,CPT1A,PlasmaB,NL→IA,NL,IA,0.12519412,0.16276121,30.0,↑,0.555556,NS,13/20,5,4
Blood,CPT1A,PlasmaB,NL→AR,NL,AR,0.12519412,0.07750187,-38.09999847412109,↓,1.0,NS,8/15,5,3
Blood,CPT1A,PlasmaB,NL→CR,NL,CR,0.12519412,0.18615909,48.70000076293945,↑,0.392857,NS,11/15,5,3
Blood,CPT1A,PlasmaB,IT→IA,IT,IA,0.15389636,0.16276121,5.800000190734863,↑,0.904762,NS,9/20,5,4
Blood,CPT1A,PlasmaB,IA→AR,IA,AR,0.16276121,0.07750187,-52.400001525878906,↓,0.057143,†,12/12,4,3
Blood,CPT1A,PlasmaB,CR→AR,CR,AR,0.18615909,0.07750187,-58.400001525878906,↓,0.1,NS,9/9,3,3
Blood,CTLA4,Myeloid,NL→IT,NL,IT,0.0,0.00029204157,99999.0,↑,0.179712,NS,10/25,5,5
Blood,CTLA4,Myeloid,NL→IA,NL,IA,0.0,0.0064469124,99999.0,↑,0.13121,NS,10/20,5,4
Blood,CTLA4,Myeloid,NL→AR,NL,AR,0.0,0.00019144123,99999.0,↑,0.3017,NS,5/15,5,3
Blood,CTLA4,Myeloid,NL→CR,NL,CR,0.0,0.0040667607,99999.0,↑,0.016805,*,15/15,5,3
Blood,CTLA4,Myeloid,IT→IA,IT,IA,0.00029204157,0.0064469124,2107.5,↑,0.893273,NS,8/20,5,4
Blood,CTLA4,Myeloid,IA→AR,IA,AR,0.0064469124,0.00019144123,-97.0,↓,0.845356,NS,5/12,4,3
Blood,CTLA4,Myeloid,CR→AR,CR,AR,0.0040667607,0.00019144123,-95.3000030517578,↓,0.076523,†,9/9,3,3
Blood,CTLA4,CD4_T,NL→IT,NL,IT,0.17237581,0.07934436,-54.0,↓,0.095238,†,21/25,5,5
Blood,CTLA4,CD4_T,NL→IA,NL,IA,0.17237581,0.12793468,-25.799999237060547,↓,0.412698,NS,14/20,5,4
Blood,CTLA4,CD4_T,NL→AR,NL,AR,0.17237581,0.09634274,-44.09999847412109,↓,0.392857,NS,11/15,5,3
Blood,CTLA4,CD4_T,NL→CR,NL,CR,0.17237581,0.105510056,-38.79999923706055,↓,0.25,NS,12/15,5,3
Blood,CTLA4,CD4_T,IT→IA,IT,IA,0.07934436,0.12793468,61.20000076293945,↑,1.0,NS,10/20,5,4
Blood,CTLA4,CD4_T,IA→AR,IA,AR,0.12793468,0.09634274,-24.700000762939453,↓,0.857143,NS,5/12,4,3
Blood,CTLA4,CD4_T,CR→AR,CR,AR,0.105510056,0.09634274,-8.699999809265137,↓,0.7,NS,6/9,3,3
Blood,CTLA4,CD8_T,NL→IT,NL,IT,0.08139478,0.023193302,-71.5,↓,0.007937,**,25/25,5,5
Blood,CTLA4,CD8_T,NL→IA,NL,IA,0.08139478,0.11666332,43.29999923706055,↑,0.285714,NS,5/20,5,4
Blood,CTLA4,CD8_T,NL→AR,NL,AR,0.08139478,0.034869585,-57.20000076293945,↓,0.392857,NS,11/15,5,3
Blood,CTLA4,CD8_T,NL→CR,NL,CR,0.08139478,0.036991153,-54.59999847412109,↓,0.392857,NS,11/15,5,3
Blood,CTLA4,CD8_T,IT→IA,IT,IA,0.023193302,0.11666332,403.0,↑,0.904762,NS,9/20,5,4
Blood,CTLA4,CD8_T,IA→AR,IA,AR,0.11666332,0.034869585,-70.0999984741211,↓,0.4,NS,3/12,4,3
Blood,CTLA4,CD8_T,CR→AR,CR,AR,0.036991153,0.034869585,-5.699999809265137,↓,1.0,NS,5/9,3,3
Blood,CTLA4,NK,NL→IT,NL,IT,0.018474115,0.011745908,-36.400001525878906,↓,0.675174,NS,15/25,5,5
Blood,CTLA4,NK,NL→IA,NL,IA,0.018474115,0.0118823815,-35.70000076293945,↓,0.902117,NS,9/20,5,4
Blood,CTLA4,NK,NL→AR,NL,AR,0.018474115,0.012340885,-33.20000076293945,↓,0.764228,NS,9/15,5,3
Blood,CTLA4,NK,NL→CR,NL,CR,0.018474115,0.007284835,-60.59999847412109,↓,0.764228,NS,9/15,5,3
Blood,CTLA4,NK,IT→IA,IT,IA,0.011745908,0.0118823815,1.2000000476837158,↑,0.555556,NS,7/20,5,4
Blood,CTLA4,NK,IA→AR,IA,AR,0.0118823815,0.012340885,3.900000095367432,↑,0.628571,NS,8/12,4,3
Blood,CTLA4,NK,CR→AR,CR,AR,0.007284835,0.012340885,69.4000015258789,↑,0.4,NS,7/9,3,3
Blood,CTLA4,B,NL→IT,NL,IT,0.00026629222,0.00062005746,132.8000030517578,↑,0.440686,NS,10/25,5,5
Blood,CTLA4,B,NL→IA,NL,IA,0.00026629222,0.0008482973,218.6000061035156,↑,0.466854,NS,9/20,5,4
Blood,CTLA4,B,NL→AR,NL,AR,0.00026629222,0.0015805019,493.5,↑,0.171857,NS,10/15,5,3
Blood,CTLA4,B,NL→CR,NL,CR,0.00026629222,0.0,-100.0,↓,0.605577,NS,3/15,5,3
Blood,CTLA4,B,IT→IA,IT,IA,0.00062005746,0.0008482973,36.79999923706055,↑,0.893273,NS,8/20,5,4
Blood,CTLA4,B,IA→AR,IA,AR,0.0008482973,0.0015805019,86.30000305175781,↑,0.58208,NS,7/12,4,3
Blood,CTLA4,B,CR→AR,CR,AR,0.0,0.0015805019,99999.0,↑,0.196706,NS,6/9,3,3
Blood,CTLA4,PlasmaB,NL→IT,NL,IT,0.0,0.0,0.0,↑,1.0,NS,0/25,5,5
Blood,CTLA4,PlasmaB,NL→IA,NL,IA,0.0,0.0,0.0,↑,1.0,NS,0/20,5,4
Blood,CTLA4,PlasmaB,NL→AR,NL,AR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,CTLA4,PlasmaB,NL→CR,NL,CR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,CTLA4,PlasmaB,IT→IA,IT,IA,0.0,0.0,0.0,↑,1.0,NS,0/20,5,4
Blood,CTLA4,PlasmaB,IA→AR,IA,AR,0.0,0.0,0.0,↑,1.0,NS,0/12,4,3
Blood,CTLA4,PlasmaB,CR→AR,CR,AR,0.0,0.0,0.0,↑,1.0,NS,0/9,3,3
Blood,CXCL13,Myeloid,NL→IT,NL,IT,0.0,0.0,0.0,↑,1.0,NS,0/25,5,5
Blood,CXCL13,Myeloid,NL→IA,NL,IA,0.0,0.004768232,99999.0,↑,0.371093,NS,5/20,5,4
Blood,CXCL13,Myeloid,NL→AR,NL,AR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,CXCL13,Myeloid,NL→CR,NL,CR,0.0,0.0002300421,99999.0,↑,0.3017,NS,5/15,5,3
Blood,CXCL13,Myeloid,IT→IA,IT,IA,0.0,0.004768232,99999.0,↑,0.371093,NS,5/20,5,4
Blood,CXCL13,Myeloid,IA→AR,IA,AR,0.004768232,0.0,-100.0,↓,0.563703,NS,3/12,4,3
Blood,CXCL13,Myeloid,CR→AR,CR,AR,0.0002300421,0.0,-100.0,↓,0.504985,NS,3/9,3,3
Blood,CXCL13,CD4_T,NL→IT,NL,IT,0.00016019036,0.0003572297,123.0,↑,0.607236,NS,9/25,5,5
Blood,CXCL13,CD4_T,NL→IA,NL,IA,0.00016019036,0.024042984,14909.0,↑,0.308369,NS,10/20,5,4
Blood,CXCL13,CD4_T,NL→AR,NL,AR,0.00016019036,0.001162073,625.4000244140625,↑,0.171857,NS,10/15,5,3
Blood,CXCL13,CD4_T,NL→CR,NL,CR,0.00016019036,0.00048881135,205.1000061035156,↑,0.305507,NS,9/15,5,3
Blood,CXCL13,CD4_T,IT→IA,IT,IA,0.0003572297,0.024042984,6630.39990234375,↑,0.687322,NS,9/20,5,4
Blood,CXCL13,CD4_T,IA→AR,IA,AR,0.024042984,0.001162073,-95.1999969482422,↓,0.854445,NS,4/12,4,3
