tissue,gene,lineage,comparison,stage1,stage2,mean_s1,mean_s2,pct_change,direction,p_value,sig,consistency,n_s1,n_s2
Liver,APC,CD8_T,NL→IT,NL,IT,0.05659611523151398,0.10426544398069382,84.19999694824219,↑,0.002165,**,36/36,6,6
Liver,APC,CD8_T,NL→IA,NL,IA,0.05659611523151398,0.10157263278961182,79.5,↑,0.004329,**,30/30,6,5
Liver,APC,CD8_T,NL→AR,NL,AR,0.05659611523151398,0.10641897469758987,88.0,↑,0.02381,*,18/18,6,3
Liver,APC,CD8_T,NL→CR,NL,CR,0.05659611523151398,0.10898981243371964,92.5999984741211,↑,0.02381,*,18/18,6,3
Liver,APC,CD8_T,IT→IA,IT,IA,0.10426544398069382,0.10157263278961182,-2.5999999046325684,↓,0.536797,NS,19/30,6,5
Liver,APC,CD8_T,IA→AR,IA,AR,0.10157263278961182,0.10641897469758987,4.800000190734863,↑,0.785714,NS,9/15,5,3
Liver,APC,CD8_T,CR→AR,CR,AR,0.10898981243371964,0.10641897469758987,-2.4000000953674316,↓,1.0,NS,5/9,3,3
Liver,APC,NK,NL→IT,NL,IT,0.0795321837067604,0.10371897369623184,30.399999618530273,↑,0.393939,NS,24/36,6,6
Liver,APC,NK,NL→IA,NL,IA,0.0795321837067604,0.11204178631305695,40.900001525878906,↑,0.329004,NS,21/30,6,5
Liver,APC,NK,NL→AR,NL,AR,0.0795321837067604,0.1204586923122406,51.5,↑,0.095238,†,16/18,6,3
Liver,APC,NK,NL→CR,NL,CR,0.0795321837067604,0.1276606172323227,60.5,↑,0.02381,*,18/18,6,3
Liver,APC,NK,IT→IA,IT,IA,0.10371897369623184,0.11204178631305695,8.0,↑,0.930736,NS,14/30,6,5
Liver,APC,NK,IA→AR,IA,AR,0.11204178631305695,0.1204586923122406,7.5,↑,1.0,NS,7/15,5,3
Liver,APC,NK,CR→AR,CR,AR,0.1276606172323227,0.1204586923122406,-5.599999904632568,↓,0.7,NS,6/9,3,3
Liver,APC,B,NL→IT,NL,IT,0.07145485281944275,0.09125720709562302,27.700000762939453,↑,0.714379,NS,17/30,6,5
Liver,APC,B,NL→IA,NL,IA,0.07145485281944275,0.09887976199388504,38.400001525878906,↑,0.329004,NS,21/30,6,5
Liver,APC,B,NL→AR,NL,AR,0.07145485281944275,0.1197073683142662,67.5,↑,0.380952,NS,13/18,6,3
Liver,APC,B,NL→CR,NL,CR,0.07145485281944275,0.09878656268119812,38.29999923706055,↑,0.547619,NS,12/18,6,3
Liver,APC,B,IT→IA,IT,IA,0.09125720709562302,0.09887976199388504,8.399999618530273,↑,0.84127,NS,11/25,5,5
Liver,APC,B,IA→AR,IA,AR,0.09887976199388504,0.1197073683142662,21.100000381469727,↑,0.571429,NS,10/15,5,3
Liver,APC,B,CR→AR,CR,AR,0.09878656268119812,0.1197073683142662,21.200000762939453,↑,0.7,NS,6/9,3,3
Liver,APC,PlasmaB,NL→IT,NL,IT,0.032848745584487915,0.0974472314119339,196.6999969482422,↑,0.16993,NS,23/30,6,5
Liver,APC,PlasmaB,NL→IA,NL,IA,0.032848745584487915,0.11287868022918701,243.60000610351562,↑,0.022174,*,28/30,6,5
Liver,APC,PlasmaB,NL→AR,NL,AR,0.032848745584487915,0.05836102366447449,77.69999694824219,↑,0.693641,NS,10/18,6,3
Liver,APC,PlasmaB,NL→CR,NL,CR,0.032848745584487915,0.060507435351610184,84.19999694824219,↑,0.35802,NS,12/18,6,3
Liver,APC,PlasmaB,IT→IA,IT,IA,0.0974472314119339,0.11287868022918701,15.800000190734863,↑,0.547619,NS,16/25,5,5
Liver,APC,PlasmaB,IA→AR,IA,AR,0.11287868022918701,0.05836102366447449,-48.29999923706055,↓,0.392857,NS,11/15,5,3
Liver,APC,PlasmaB,CR→AR,CR,AR,0.060507435351610184,0.05836102366447449,-3.5,↓,1.0,NS,4/9,3,3
Liver,ATR,Myeloid,NL→IT,NL,IT,0.06771958619356155,0.09680730849504471,43.0,↑,0.484848,NS,23/36,6,6
Liver,ATR,Myeloid,NL→IA,NL,IA,0.06771958619356155,0.03684249147772789,-45.599998474121094,↓,0.3142,NS,21/30,6,5
Liver,ATR,Myeloid,NL→AR,NL,AR,0.06771958619356155,0.08012736588716507,18.299999237060547,↑,0.904762,NS,10/18,6,3
Liver,ATR,Myeloid,NL→CR,NL,CR,0.06771958619356155,0.12456222623586655,83.9000015258789,↑,0.261905,NS,14/18,6,3
Liver,ATR,Myeloid,IT→IA,IT,IA,0.09680730849504471,0.03684249147772789,-61.900001525878906,↓,0.053027,†,25/30,6,5
Liver,ATR,Myeloid,IA→AR,IA,AR,0.03684249147772789,0.08012736588716507,117.5,↑,0.359397,NS,10/15,5,3
Liver,ATR,Myeloid,CR→AR,CR,AR,0.12456222623586655,0.08012736588716507,-35.70000076293945,↓,0.7,NS,6/9,3,3
Liver,ATR,CD4_T,NL→IT,NL,IT,0.07081436365842819,0.1358177214860916,91.80000305175781,↑,0.008658,**,34/36,6,6
Liver,ATR,CD4_T,NL→IA,NL,IA,0.07081436365842819,0.07858134806156158,11.0,↑,0.930736,NS,16/30,6,5
Liver,ATR,CD4_T,NL→AR,NL,AR,0.07081436365842819,0.09294658899307251,31.299999237060547,↑,0.02381,*,18/18,6,3
Liver,ATR,CD4_T,NL→CR,NL,CR,0.07081436365842819,0.11010368913412094,55.5,↑,0.02381,*,18/18,6,3
Liver,ATR,CD4_T,IT→IA,IT,IA,0.1358177214860916,0.07858134806156158,-42.099998474121094,↓,0.030303,*,27/30,6,5
Liver,ATR,CD4_T,IA→AR,IA,AR,0.07858134806156158,0.09294658899307251,18.299999237060547,↑,0.25,NS,12/15,5,3
Liver,ATR,CD4_T,CR→AR,CR,AR,0.11010368913412094,0.09294658899307251,-15.600000381469727,↓,0.2,NS,8/9,3,3
Liver,ATR,CD8_T,NL→IT,NL,IT,0.09070540219545364,0.09006264805793762,-0.699999988079071,↓,0.393939,NS,12/36,6,6
Liver,ATR,CD8_T,NL→IA,NL,IA,0.09070540219545364,0.10082445293664932,11.199999809265137,↑,0.329004,NS,21/30,6,5
Liver,ATR,CD8_T,NL→AR,NL,AR,0.09070540219545364,0.11096137762069702,22.299999237060547,↑,0.095238,†,16/18,6,3
Liver,ATR,CD8_T,NL→CR,NL,CR,0.09070540219545364,0.12102531641721725,33.400001525878906,↑,0.047619,*,17/18,6,3
Liver,ATR,CD8_T,IT→IA,IT,IA,0.09006264805793762,0.10082445293664932,11.899999618530273,↑,1.0,NS,15/30,6,5
Liver,ATR,CD8_T,IA→AR,IA,AR,0.10082445293664932,0.11096137762069702,10.100000381469727,↑,0.392857,NS,11/15,5,3
Liver,ATR,CD8_T,CR→AR,CR,AR,0.12102531641721725,0.11096137762069702,-8.300000190734863,↓,0.7,NS,6/9,3,3
Liver,ATR,NK,NL→IT,NL,IT,0.0892062708735466,0.12758632004261017,43.0,↑,0.393939,NS,24/36,6,6
Liver,ATR,NK,NL→IA,NL,IA,0.0892062708735466,0.08532591164112091,-4.300000190734863,↓,0.792208,NS,17/30,6,5
Liver,ATR,NK,NL→AR,NL,AR,0.0892062708735466,0.11549928784370422,29.5,↑,0.02381,*,18/18,6,3
Liver,ATR,NK,NL→CR,NL,CR,0.0892062708735466,0.11792286485433578,32.20000076293945,↑,0.095238,†,16/18,6,3
Liver,ATR,NK,IT→IA,IT,IA,0.12758632004261017,0.08532591164112091,-33.099998474121094,↓,0.329004,NS,21/30,6,5
Liver,ATR,NK,IA→AR,IA,AR,0.08532591164112091,0.11549928784370422,35.400001525878906,↑,0.142857,NS,13/15,5,3
Liver,ATR,NK,CR→AR,CR,AR,0.11792286485433578,0.11549928784370422,-2.0999999046325684,↓,1.0,NS,4/9,3,3
Liver,ATR,B,NL→IT,NL,IT,0.05405214801430702,0.08743004500865936,61.79999923706055,↑,0.640374,NS,16/30,6,5
Liver,ATR,B,NL→IA,NL,IA,0.05405214801430702,0.08679710328578949,60.599998474121094,↑,0.234267,NS,22/30,6,5
Liver,ATR,B,NL→AR,NL,AR,0.05405214801430702,0.08311960101127625,53.79999923706055,↑,0.243305,NS,14/18,6,3
Liver,ATR,B,NL→CR,NL,CR,0.05405214801430702,0.10821548104286194,100.19999694824219,↑,0.36415,NS,13/18,6,3
Liver,ATR,B,IT→IA,IT,IA,0.08743004500865936,0.08679710328578949,-0.699999988079071,↓,1.0,NS,13/25,5,5
Liver,ATR,B,IA→AR,IA,AR,0.08679710328578949,0.08311960101127625,-4.199999809265137,↓,0.785714,NS,9/15,5,3
Liver,ATR,B,CR→AR,CR,AR,0.10821548104286194,0.08311960101127625,-23.200000762939453,↓,1.0,NS,5/9,3,3
Liver,ATR,PlasmaB,NL→IT,NL,IT,0.0540677048265934,0.08129959553480148,50.400001525878906,↑,0.082251,†,25/30,6,5
Liver,ATR,PlasmaB,NL→IA,NL,IA,0.0540677048265934,0.11539141088724136,113.4000015258789,↑,0.030303,*,27/30,6,5
Liver,ATR,PlasmaB,NL→AR,NL,AR,0.0540677048265934,0.08373478800058365,54.900001525878906,↑,0.166667,NS,15/18,6,3
Liver,ATR,PlasmaB,NL→CR,NL,CR,0.0540677048265934,0.09302512556314468,72.0999984741211,↑,0.547619,NS,12/18,6,3
Liver,ATR,PlasmaB,IT→IA,IT,IA,0.08129959553480148,0.11539141088724136,41.900001525878906,↑,0.547619,NS,16/25,5,5
Liver,ATR,PlasmaB,IA→AR,IA,AR,0.11539141088724136,0.08373478800058365,-27.399999618530273,↓,0.571429,NS,10/15,5,3
Liver,ATR,PlasmaB,CR→AR,CR,AR,0.09302512556314468,0.08373478800058365,-10.0,↓,1.0,NS,5/9,3,3
Liver,AXIN1,Myeloid,NL→IT,NL,IT,0.025594323873519897,0.04590347781777382,79.4000015258789,↑,0.686838,NS,20/36,6,6
Liver,AXIN1,Myeloid,NL→IA,NL,IA,0.025594323873519897,0.01629410870373249,-36.29999923706055,↓,0.779243,NS,15/30,6,5
Liver,AXIN1,Myeloid,NL→AR,NL,AR,0.025594323873519897,0.04006541147828102,56.5,↑,0.511482,NS,11/18,6,3
Liver,AXIN1,Myeloid,NL→CR,NL,CR,0.025594323873519897,0.01609949767589569,-37.099998474121094,↓,0.516853,NS,12/18,6,3
Liver,AXIN1,Myeloid,IT→IA,IT,IA,0.04590347781777382,0.01629410870373249,-64.5,↓,0.310863,NS,20/30,6,5
Liver,AXIN1,Myeloid,IA→AR,IA,AR,0.01629410870373249,0.04006541147828102,145.89999389648438,↑,0.359397,NS,10/15,5,3
Liver,AXIN1,Myeloid,CR→AR,CR,AR,0.01609949767589569,0.04006541147828102,148.89999389648438,↑,0.7,NS,6/9,3,3
Liver,AXIN1,CD4_T,NL→IT,NL,IT,0.03207146003842354,0.028227418661117554,-12.0,↓,0.872559,NS,19/36,6,6
Liver,AXIN1,CD4_T,NL→IA,NL,IA,0.03207146003842354,0.029646623879671097,-7.599999904632568,↓,1.0,NS,15/30,6,5
Liver,AXIN1,CD4_T,NL→AR,NL,AR,0.03207146003842354,0.04085051640868187,27.399999618530273,↑,0.714286,NS,11/18,6,3
Liver,AXIN1,CD4_T,NL→CR,NL,CR,0.03207146003842354,0.03267534077167511,1.899999976158142,↑,0.904762,NS,10/18,6,3
Liver,AXIN1,CD4_T,IT→IA,IT,IA,0.028227418661117554,0.029646623879671097,5.0,↑,0.792208,NS,17/30,6,5
Liver,AXIN1,CD4_T,IA→AR,IA,AR,0.029646623879671097,0.04085051640868187,37.79999923706055,↑,0.392857,NS,11/15,5,3
Liver,AXIN1,CD4_T,CR→AR,CR,AR,0.03267534077167511,0.04085051640868187,25.0,↑,0.7,NS,6/9,3,3
Liver,AXIN1,CD8_T,NL→IT,NL,IT,0.025526387616991997,0.038525935262441635,50.900001525878906,↑,0.52111,NS,22/36,6,6
Liver,AXIN1,CD8_T,NL→IA,NL,IA,0.025526387616991997,0.03292626887559891,29.0,↑,0.428571,NS,20/30,6,5
Liver,AXIN1,CD8_T,NL→AR,NL,AR,0.025526387616991997,0.03636924549937248,42.5,↑,0.261905,NS,14/18,6,3
Liver,AXIN1,CD8_T,NL→CR,NL,CR,0.025526387616991997,0.036494676023721695,43.0,↑,0.261905,NS,14/18,6,3
Liver,AXIN1,CD8_T,IT→IA,IT,IA,0.038525935262441635,0.03292626887559891,-14.5,↓,0.792208,NS,17/30,6,5
Liver,AXIN1,CD8_T,IA→AR,IA,AR,0.03292626887559891,0.03636924549937248,10.5,↑,1.0,NS,8/15,5,3
Liver,AXIN1,CD8_T,CR→AR,CR,AR,0.036494676023721695,0.03636924549937248,-0.30000001192092896,↓,1.0,NS,4/9,3,3
Liver,AXIN1,NK,NL→IT,NL,IT,0.0650601014494896,0.0748729482293129,15.100000381469727,↑,0.309524,NS,25/36,6,6
Liver,AXIN1,NK,NL→IA,NL,IA,0.0650601014494896,0.06715545803308487,3.200000047683716,↑,0.930736,NS,16/30,6,5
Liver,AXIN1,NK,NL→AR,NL,AR,0.0650601014494896,0.0720357671380043,10.699999809265137,↑,0.261905,NS,14/18,6,3
Liver,AXIN1,NK,NL→CR,NL,CR,0.0650601014494896,0.09284409880638123,42.70000076293945,↑,0.166667,NS,15/18,6,3
Liver,AXIN1,NK,IT→IA,IT,IA,0.0748729482293129,0.06715545803308487,-10.300000190734863,↓,0.792208,NS,17/30,6,5
Liver,AXIN1,NK,IA→AR,IA,AR,0.06715545803308487,0.0720357671380043,7.300000190734863,↑,1.0,NS,8/15,5,3
Liver,AXIN1,NK,CR→AR,CR,AR,0.09284409880638123,0.0720357671380043,-22.399999618530273,↓,0.7,NS,6/9,3,3
Liver,AXIN1,B,NL→IT,NL,IT,0.07085470110177994,0.011683376505970955,-83.5,↓,0.513081,NS,17/30,6,5
Liver,AXIN1,B,NL→IA,NL,IA,0.07085470110177994,0.028181904926896095,-60.20000076293945,↓,0.783711,NS,13/30,6,5
Liver,AXIN1,B,NL→AR,NL,AR,0.07085470110177994,0.0,-100.0,↓,0.119795,NS,12/18,6,3
Liver,AXIN1,B,NL→CR,NL,CR,0.07085470110177994,0.009346296079456806,-86.80000305175781,↓,0.693641,NS,10/18,6,3
Liver,AXIN1,B,IT→IA,IT,IA,0.011683376505970955,0.028181904926896095,141.1999969482422,↑,0.142457,NS,20/25,5,5
Liver,AXIN1,B,IA→AR,IA,AR,0.028181904926896095,0.0,-100.0,↓,0.032473,*,15/15,5,3
Liver,AXIN1,B,CR→AR,CR,AR,0.009346296079456806,0.0,-100.0,↓,0.196706,NS,6/9,3,3
Liver,AXIN1,PlasmaB,NL→IT,NL,IT,0.017690598964691162,0.06078852340579033,243.60000610351562,↑,0.034094,*,27/30,6,5
Liver,AXIN1,PlasmaB,NL→IA,NL,IA,0.017690598964691162,0.05206694453954697,194.3000030517578,↑,0.632142,NS,15/30,6,5
Liver,AXIN1,PlasmaB,NL→AR,NL,AR,0.017690598964691162,0.08223993331193924,364.8999938964844,↑,0.280713,NS,12/18,6,3
Liver,AXIN1,PlasmaB,NL→CR,NL,CR,0.017690598964691162,0.0602952241897583,240.8000030517578,↑,0.148635,NS,15/18,6,3
Liver,AXIN1,PlasmaB,IT→IA,IT,IA,0.06078852340579033,0.05206694453954697,-14.300000190734863,↓,0.401965,NS,17/25,5,5
Liver,AXIN1,PlasmaB,IA→AR,IA,AR,0.05206694453954697,0.08223993331193924,58.0,↑,0.759982,NS,8/15,5,3
Liver,AXIN1,PlasmaB,CR→AR,CR,AR,0.0602952241897583,0.08223993331193924,36.400001525878906,↑,0.7,NS,6/9,3,3
Liver,B2M,Myeloid,NL→IT,NL,IT,4.531999588012695,4.786950588226318,5.599999904632568,↑,0.132035,NS,28/36,6,6
Liver,B2M,Myeloid,NL→IA,NL,IA,4.531999588012695,4.816542148590088,6.300000190734863,↑,0.030303,*,27/30,6,5
Liver,B2M,Myeloid,NL→AR,NL,AR,4.531999588012695,4.704470634460449,3.799999952316284,↑,0.261905,NS,14/18,6,3
Liver,B2M,Myeloid,NL→CR,NL,CR,4.531999588012695,4.658629894256592,2.799999952316284,↑,0.714286,NS,11/18,6,3
Liver,B2M,Myeloid,IT→IA,IT,IA,4.786950588226318,4.816542148590088,0.6000000238418579,↑,0.792208,NS,17/30,6,5
Liver,B2M,Myeloid,IA→AR,IA,AR,4.816542148590088,4.704470634460449,-2.299999952316284,↓,0.25,NS,12/15,5,3
Liver,B2M,Myeloid,CR→AR,CR,AR,4.658629894256592,4.704470634460449,1.0,↑,1.0,NS,5/9,3,3
Liver,B2M,CD4_T,NL→IT,NL,IT,5.4421210289001465,5.530587673187256,1.600000023841858,↑,0.484848,NS,23/36,6,6
Liver,B2M,CD4_T,NL→IA,NL,IA,5.4421210289001465,5.505244731903076,1.2000000476837158,↑,0.428571,NS,20/30,6,5
Liver,B2M,CD4_T,NL→AR,NL,AR,5.4421210289001465,5.5064544677734375,1.2000000476837158,↑,0.547619,NS,12/18,6,3
Liver,B2M,CD4_T,NL→CR,NL,CR,5.4421210289001465,5.513382434844971,1.2999999523162842,↑,0.380952,NS,13/18,6,3
Liver,B2M,CD4_T,IT→IA,IT,IA,5.530587673187256,5.505244731903076,-0.5,↓,0.428571,NS,20/30,6,5
Liver,B2M,CD4_T,IA→AR,IA,AR,5.505244731903076,5.5064544677734375,0.0,↑,0.571429,NS,10/15,5,3
Liver,B2M,CD4_T,CR→AR,CR,AR,5.513382434844971,5.5064544677734375,-0.10000000149011612,↓,1.0,NS,5/9,3,3
Liver,B2M,CD8_T,NL→IT,NL,IT,5.456546306610107,5.528514385223389,1.2999999523162842,↑,0.588745,NS,22/36,6,6
Liver,B2M,CD8_T,NL→IA,NL,IA,5.456546306610107,5.466280937194824,0.20000000298023224,↑,0.662338,NS,18/30,6,5
Liver,B2M,CD8_T,NL→AR,NL,AR,5.456546306610107,5.49554443359375,0.699999988079071,↑,0.904762,NS,10/18,6,3
Liver,B2M,CD8_T,NL→CR,NL,CR,5.456546306610107,5.539144515991211,1.5,↑,0.547619,NS,12/18,6,3
Liver,B2M,CD8_T,IT→IA,IT,IA,5.528514385223389,5.466280937194824,-1.100000023841858,↓,0.329004,NS,21/30,6,5
Liver,B2M,CD8_T,IA→AR,IA,AR,5.466280937194824,5.49554443359375,0.5,↑,0.785714,NS,9/15,5,3
Liver,B2M,CD8_T,CR→AR,CR,AR,5.539144515991211,5.49554443359375,-0.800000011920929,↓,1.0,NS,5/9,3,3
Liver,B2M,NK,NL→IT,NL,IT,5.3481669425964355,5.418006420135498,1.2999999523162842,↑,0.818182,NS,20/36,6,6
Liver,B2M,NK,NL→IA,NL,IA,5.3481669425964355,5.429370403289795,1.5,↑,0.930736,NS,16/30,6,5
Liver,B2M,NK,NL→AR,NL,AR,5.3481669425964355,5.435057163238525,1.600000023841858,↑,0.904762,NS,10/18,6,3
Liver,B2M,NK,NL→CR,NL,CR,5.3481669425964355,5.363227367401123,0.30000001192092896,↑,1.0,NS,9/18,6,3
Liver,B2M,NK,IT→IA,IT,IA,5.418006420135498,5.429370403289795,0.20000000298023224,↑,0.662338,NS,12/30,6,5
Liver,B2M,NK,IA→AR,IA,AR,5.429370403289795,5.435057163238525,0.10000000149011612,↑,0.392857,NS,11/15,5,3
Liver,B2M,NK,CR→AR,CR,AR,5.363227367401123,5.435057163238525,1.2999999523162842,↑,0.4,NS,7/9,3,3
Liver,B2M,B,NL→IT,NL,IT,4.811485767364502,4.8924970626831055,1.7000000476837158,↑,0.428571,NS,20/30,6,5
Liver,B2M,B,NL→IA,NL,IA,4.811485767364502,4.908370494842529,2.0,↑,0.662338,NS,18/30,6,5
Liver,B2M,B,NL→AR,NL,AR,4.811485767364502,4.943704605102539,2.700000047683716,↑,0.261905,NS,14/18,6,3
Liver,B2M,B,NL→CR,NL,CR,4.811485767364502,4.824661731719971,0.30000001192092896,↑,1.0,NS,9/18,6,3
Liver,B2M,B,IT→IA,IT,IA,4.8924970626831055,4.908370494842529,0.30000001192092896,↑,0.420635,NS,8/25,5,5
Liver,B2M,B,IA→AR,IA,AR,4.908370494842529,4.943704605102539,0.699999988079071,↑,0.571429,NS,10/15,5,3
Liver,B2M,B,CR→AR,CR,AR,4.824661731719971,4.943704605102539,2.5,↑,0.7,NS,6/9,3,3
Liver,B2M,PlasmaB,NL→IT,NL,IT,4.2134833335876465,4.676628112792969,11.0,↑,0.030303,*,27/30,6,5
Liver,B2M,PlasmaB,NL→IA,NL,IA,4.2134833335876465,4.825163841247559,14.5,↑,0.004329,**,30/30,6,5
Liver,B2M,PlasmaB,NL→AR,NL,AR,4.2134833335876465,4.696216106414795,11.5,↑,0.02381,*,18/18,6,3
Liver,B2M,PlasmaB,NL→CR,NL,CR,4.2134833335876465,4.5259318351745605,7.400000095367432,↑,0.166667,NS,15/18,6,3
Liver,B2M,PlasmaB,IT→IA,IT,IA,4.676628112792969,4.825163841247559,3.200000047683716,↑,0.309524,NS,18/25,5,5
Liver,B2M,PlasmaB,IA→AR,IA,AR,4.825163841247559,4.696216106414795,-2.700000047683716,↓,0.25,NS,12/15,5,3
Liver,B2M,PlasmaB,CR→AR,CR,AR,4.5259318351745605,4.696216106414795,3.799999952316284,↑,0.7,NS,6/9,3,3
Liver,BACH2,Myeloid,NL→IT,NL,IT,0.013685419224202633,0.037894412875175476,176.89999389648438,↑,0.328065,NS,23/36,6,6
Liver,BACH2,Myeloid,NL→IA,NL,IA,0.013685419224202633,0.07322534918785095,435.1000061035156,↑,0.190841,NS,21/30,6,5
Liver,BACH2,Myeloid,NL→AR,NL,AR,0.013685419224202633,0.008509956300258636,-37.79999923706055,↓,0.787406,NS,9/18,6,3
Liver,BACH2,Myeloid,NL→CR,NL,CR,0.013685419224202633,0.01176925003528595,-14.0,↓,1.0,NS,7/18,6,3
Liver,BACH2,Myeloid,IT→IA,IT,IA,0.037894412875175476,0.07322534918785095,93.19999694824219,↑,0.854805,NS,16/30,6,5
Liver,BACH2,Myeloid,IA→AR,IA,AR,0.07322534918785095,0.008509956300258636,-88.4000015258789,↓,0.453356,NS,10/15,5,3
Liver,BACH2,Myeloid,CR→AR,CR,AR,0.01176925003528595,0.008509956300258636,-27.700000762939453,↓,0.824778,NS,5/9,3,3
Liver,BACH2,CD4_T,NL→IT,NL,IT,0.12605087459087372,0.22752618789672852,80.5,↑,0.041126,*,31/36,6,6
Liver,BACH2,CD4_T,NL→IA,NL,IA,0.12605087459087372,0.2038392573595047,61.70000076293945,↑,0.177489,NS,23/30,6,5
Liver,BACH2,CD4_T,NL→AR,NL,AR,0.12605087459087372,0.08837806433439255,-29.899999618530273,↓,0.547619,NS,12/18,6,3
Liver,BACH2,CD4_T,NL→CR,NL,CR,0.12605087459087372,0.20179367065429688,60.099998474121094,↑,0.547619,NS,12/18,6,3
Liver,BACH2,CD4_T,IT→IA,IT,IA,0.22752618789672852,0.2038392573595047,-10.399999618530273,↓,0.662338,NS,18/30,6,5
Liver,BACH2,CD4_T,IA→AR,IA,AR,0.2038392573595047,0.08837806433439255,-56.599998474121094,↓,0.142857,NS,13/15,5,3
Liver,BACH2,CD4_T,CR→AR,CR,AR,0.20179367065429688,0.08837806433439255,-56.20000076293945,↓,0.7,NS,6/9,3,3
Liver,BACH2,CD8_T,NL→IT,NL,IT,0.08241672068834305,0.1644188016653061,99.5,↑,0.025974,*,32/36,6,6
Liver,BACH2,CD8_T,NL→IA,NL,IA,0.08241672068834305,0.11646080017089844,41.29999923706055,↑,0.125541,NS,24/30,6,5
Liver,BACH2,CD8_T,NL→AR,NL,AR,0.08241672068834305,0.0518789105117321,-37.099998474121094,↓,0.261905,NS,14/18,6,3
Liver,BACH2,CD8_T,NL→CR,NL,CR,0.08241672068834305,0.08905038982629776,8.0,↑,0.904762,NS,8/18,6,3
Liver,BACH2,CD8_T,IT→IA,IT,IA,0.1644188016653061,0.11646080017089844,-29.200000762939453,↓,0.082251,†,25/30,6,5
Liver,BACH2,CD8_T,IA→AR,IA,AR,0.11646080017089844,0.0518789105117321,-55.5,↓,0.071429,†,14/15,5,3
Liver,BACH2,CD8_T,CR→AR,CR,AR,0.08905038982629776,0.0518789105117321,-41.70000076293945,↓,0.7,NS,6/9,3,3
Liver,BACH2,NK,NL→IT,NL,IT,0.04889222979545593,0.07909788936376572,61.79999923706055,↑,0.309524,NS,25/36,6,6
Liver,BACH2,NK,NL→IA,NL,IA,0.04889222979545593,0.10000236332416534,104.5,↑,0.125541,NS,24/30,6,5
Liver,BACH2,NK,NL→AR,NL,AR,0.04889222979545593,0.05207332968711853,6.5,↑,0.904762,NS,10/18,6,3
Liver,BACH2,NK,NL→CR,NL,CR,0.04889222979545593,0.10888678580522537,122.69999694824219,↑,0.547619,NS,12/18,6,3
Liver,BACH2,NK,IT→IA,IT,IA,0.07909788936376572,0.10000236332416534,26.399999618530273,↑,0.536797,NS,19/30,6,5
Liver,BACH2,NK,IA→AR,IA,AR,0.10000236332416534,0.05207332968711853,-47.900001525878906,↓,0.25,NS,12/15,5,3
Liver,BACH2,NK,CR→AR,CR,AR,0.10888678580522537,0.05207332968711853,-52.20000076293945,↓,0.7,NS,6/9,3,3
Liver,BACH2,B,NL→IT,NL,IT,0.48833832144737244,0.8799611926078796,80.19999694824219,↑,0.125541,NS,24/30,6,5
Liver,BACH2,B,NL→IA,NL,IA,0.48833832144737244,0.5981595516204834,22.5,↑,0.536797,NS,19/30,6,5
Liver,BACH2,B,NL→AR,NL,AR,0.48833832144737244,0.3621239960193634,-25.799999237060547,↓,0.714286,NS,11/18,6,3
Liver,BACH2,B,NL→CR,NL,CR,0.48833832144737244,0.9312918782234192,90.69999694824219,↑,0.095238,†,16/18,6,3
Liver,BACH2,B,IT→IA,IT,IA,0.8799611926078796,0.5981595516204834,-32.0,↓,0.095238,†,21/25,5,5
Liver,BACH2,B,IA→AR,IA,AR,0.5981595516204834,0.3621239960193634,-39.5,↓,0.392857,NS,11/15,5,3
Liver,BACH2,B,CR→AR,CR,AR,0.9312918782234192,0.3621239960193634,-61.099998474121094,↓,0.1,NS,9/9,3,3
Liver,BACH2,PlasmaB,NL→IT,NL,IT,0.024287240579724312,0.021543636918067932,-11.300000190734863,↓,0.779243,NS,15/30,6,5
Liver,BACH2,PlasmaB,NL→IA,NL,IA,0.024287240579724312,0.059710800647735596,145.89999389648438,↑,0.640374,NS,16/30,6,5
Liver,BACH2,PlasmaB,NL→AR,NL,AR,0.024287240579724312,0.021463939920067787,-11.600000381469727,↓,0.68583,NS,9/18,6,3
Liver,BACH2,PlasmaB,NL→CR,NL,CR,0.024287240579724312,0.04124564304947853,69.80000305175781,↑,0.511482,NS,11/18,6,3
Liver,BACH2,PlasmaB,IT→IA,IT,IA,0.021543636918067932,0.059710800647735596,177.1999969482422,↑,0.66643,NS,13/25,5,5
Liver,BACH2,PlasmaB,IA→AR,IA,AR,0.059710800647735596,0.021463939920067787,-64.0999984741211,↓,0.525234,NS,8/15,5,3
Liver,BACH2,PlasmaB,CR→AR,CR,AR,0.04124564304947853,0.021463939920067787,-48.0,↓,0.642835,NS,5/9,3,3
Liver,BAX,Myeloid,NL→IT,NL,IT,0.8046031594276428,0.7292559146881104,-9.399999618530273,↓,1.0,NS,18/36,6,6
Liver,BAX,Myeloid,NL→IA,NL,IA,0.8046031594276428,0.8578373789787292,6.599999904632568,↑,0.536797,NS,19/30,6,5
Liver,BAX,Myeloid,NL→AR,NL,AR,0.8046031594276428,0.7304966449737549,-9.199999809265137,↓,0.547619,NS,12/18,6,3
Liver,BAX,Myeloid,NL→CR,NL,CR,0.8046031594276428,0.8287602066993713,3.0,↑,0.547619,NS,12/18,6,3
Liver,BAX,Myeloid,IT→IA,IT,IA,0.7292559146881104,0.8578373789787292,17.600000381469727,↑,0.930736,NS,14/30,6,5
